unitid,line,"lstudy","section",efrace15,efrace16,"xefrac15","xefrac16"
"179292","1","A","01","250","278",10,10
"179292","2","A","01","14","20",10,10
"179292","3","A","01","500","530",10,10
"179292","7","A","01","436","375",10,10
"179292","8","A","01","1200","1203",10,10
"179292","15","A","02","203","351",10,10
"179292","16","A","02","35","64",10,10
"179292","17","A","02","1462","2285",10,10
"179292","21","A","02","1495","1895",10,10
"179292","22","A","02","3195","4595",10,10
"179292","29","","","4395","5798",10,10
"179308","1","A","01","98","117",10,10
"179308","2","A","01","39","30",10,10
"179308","3","A","01","301","401",10,10
"179308","7","A","01","181","124",10,10
"179308","8","A","01","619","672",10,10
"179308","15","A","02","146","191",10,10
"179308","16","A","02","38","57",10,10
"179308","17","A","02","778","1262",10,10
"179308","21","A","02","998","1349",10,10
"179308","22","A","02","1960","2859",10,10
"179308","29","","","2579","3531",10,10
"179317","9","B","01","34","19",10,10
"179317","10","B","01","47","50",10,10
"179317","11","C","01","14","3",10,10
"179317","12","C","01","69","6",10,10
"179317","13","C","01","262","169",10,10
"179317","14","D","01","426","247",10,10
"179317","29","","","426","247",,
"179326","1","A","01","253","275",10,10
"179326","3","A","01","182","196",10,10
"179326","4","A","01","120","160",10,10
"179326","5","A","01","139","151",10,10
"179326","6","A","01","100","116",10,10
"179326","7","A","01","1","2",10,10
"179326","8","A","01","795","900",10,10
"179326","15","A","02","19","44",10,10
"179326","17","A","02","1","17",10,10
"179326","18","A","02","3","2",10,10
"179326","19","A","02","12","21",10,10
"179326","21","A","02","","2",10,10
"179326","22","A","02","35","86",10,10
"179326","29","","","830","986",10,10
"179335","11","C","01","2","1",10,10
"179335","12","C","01","2","1",10,10
"179335","14","D","01","4","2",10,10
"179335","29","","","4","2",10,10
"179344","1","A","01","30","62",10,10
"179344","2","A","01","20","49",10,10
"179344","3","A","01","25","90",10,10
"179344","7","A","01","1","1",10,10
"179344","8","A","01","76","202",10,10
"179344","15","A","02","19","33",10,10
"179344","16","A","02","18","59",10,10
"179344","17","A","02","30","68",10,10
"179344","21","A","02","18","43",10,10
"179344","22","A","02","85","203",10,10
"179344","29","","","161","405",10,10
"179399","7","A","01","5","20",20,20
"179399","8","A","01","5","20",20,20
"179399","29","","","5","20",20,20
"179423","9","B","01","9","0",21,21
"179423","10","B","01","16","0",21,21
"179423","14","D","01","25","0",21,21
"179423","23","B","02","2","0",21,21
"179423","24","B","02","8","2",21,21
"179423","28","D","02","10","2",21,21
"179423","29","","","35","2",21,21
"179432","1","A","01","31","88",21,21
"179432","2","A","01","28","81",21,21
"179432","3","A","01","22","30",21,21
"179432","7","A","01","0","3",21,21
"179432","8","A","01","81","202",21,21
"179432","15","A","02","99","234",21,21
"179432","16","A","02","94","319",21,21
"179432","17","A","02","43","114",21,21
"179432","21","A","02","7","13",21,21
"179432","22","A","02","243","680",21,21
"179432","29","","","324","882",21,21
"179450","1","A","01","2","26",10,10
"179450","2","A","01","4","9",10,10
"179450","3","A","01","3","83",10,10
"179450","7","A","01","","1",10,10
"179450","8","A","01","9","119",10,10
"179450","17","A","02","","1",10,10
"179450","22","A","02","","1",10,10
"179450","29","","","9","120",10,10
"179469","7","A","01","1","11",10,10
"179469","8","A","01","1","11",10,10
"179469","29","","","1","11",10,10
"179539","1","A","01","103","156",10,10
"179539","2","A","01","88","156",10,10
"179539","3","A","01","87","143",10,10
"179539","8","A","01","278","455",10,10
"179539","15","A","02","48","67",10,10
"179539","16","A","02","54","130",10,10
"179539","17","A","02","83","165",10,10
"179539","21","A","02","94","199",10,10
"179539","22","A","02","279","561",10,10
"179539","29","","","557","1016",10,10
"179548","1","A","01","","300",10,10
"179548","2","A","01","5","68",10,10
"179548","3","A","01","3","165",10,10
"179548","4","A","01","1","171",10,10
"179548","5","A","01","5","139",10,10
"179548","7","A","01","","2",10,10
"179548","8","A","01","14","845",10,10
"179548","15","A","02","","4",10,10
"179548","16","A","02","1","19",10,10
"179548","17","A","02","2","22",10,10
"179548","18","A","02","1","58",10,10
"179548","19","A","02","12","136",10,10
"179548","20","A","02","","9",10,10
"179548","21","A","02","3","18",10,10
"179548","22","A","02","19","266",10,10
"179548","29","","","33","1111",10,10
"179557","1","A","01","692","843",10,10
"179557","2","A","01","464","467",10,10
"179557","3","A","01","701","811",10,10
"179557","4","A","01","627","763",10,10
"179557","5","A","01","629","696",10,10
"179557","8","A","01","3113","3580",10,10
"179557","11","C","01","2","2",10,10
"179557","12","C","01","19","14",10,10
"179557","13","C","01","8","17",10,10
"179557","14","D","01","29","33",10,10
"179557","15","A","02","26","56",10,10
"179557","16","A","02","96","178",10,10
"179557","17","A","02","68","117",10,10
"179557","18","A","02","67","100",10,10
"179557","19","A","02","164","184",10,10
"179557","21","A","02","16","25",10,10
"179557","22","A","02","437","660",10,10
"179557","25","C","02","21","33",10,10
"179557","26","C","02","101","179",10,10
"179557","27","C","02","75","235",10,10
"179557","28","D","02","197","447",10,10
