PID,category code,subcategory code
GSZ7-1FW,14,2
KHRX-RHS,0,1
KHRX-RHS,1,3
MTHW-BXC,6,1
MTHW-BXC,6,2
MTHW-BXC,6,5
MTHW-BXC,13,1
LX38-CFG,7,1
GSZQ-QCF,0,1
GSZQ-QCF,0,2
GSZQ-QCF,1,3
GSZQ-QCF,3,2
LV88-YFQ,0,2
LV88-YFQ,3,2
GSZD-8CB,2,1
GSZ7-NTX,7,1
LT91-K7B,8,3
L8MQ-84L,2,1
GSZQ-W4D,2,1
GSZQ-W4D,3,5
GSZQ-W4D,6,2
GSZZ-9VY,17,1
L1BY-XVG,1,5
L1BY-XVG,1,6
GSZQ-FBY,2,1
LYWS-PRY,0,1
G972-876,1,1
G972-876,2,1
GSZ7-8P7,0,1
GSZ7-8P7,3,3
GSZ7-T43,2,1
KZBS-Z75,1,1
KCVH-162,1,1
LC5M-MW8,0,1
LC5M-MW8,1,1
LC5M-MW8,1,3
KCQN-RFG,9,1
L23B-SP5,0,2
L23B-SP5,1,6
LTNY-M19,5,1
KKSS-P18,6,2
LYMK-GLH,0,2
GM8S-G9N,4,1
GSZ3-X17,0,2
K2RN-44T,2,1
GSZ8-WP3,0,2
GSZ8-WP3,13,3
LBSJ-812,0,1
LBSJ-812,8,1
LBSJ-812,15,1
L4JG-QTF,1,1
GSZ3-2DV,2,1
G9LM-JY6,1,1
G9LM-JY6,1,6
GSZS-TH3,0,2
LRC2-YRV,15,1
GSZ8-C8L,3,3
GSZ8-C8L,8,1
LY31-GCK,0,1
LY31-GCK,6,3
LBYY-4PP,10,1
LY5H-H6C,12,1
9KHD-6NC,0,1
GSZW-SDS,4,1
GSZQ-32C,0,2
GSZQ-32C,14,1
L5B7-HBW,0,2
L5B7-HBW,3,3
L5B7-HBW,6,1
L5B7-HBW,7,1
GSZ8-1J8,3,3
GSZQ-88D,1,1
GSZQ-88D,1,2
GSCJ-VY3,2,1
GSZ8-B81,0,1
GSZ8-B81,7,1
L465-X29,11,1
GSZZ-VPQ,1,5
LQY8-V4P,1,1
KT4P-JP4,0,1
KT4P-JP4,3,4
M716-YWJ,14,1
GSZD-Z2P,7,1
LNZN-KPG,9,1
LNZN-KPG,13,3
LRF4-CDX,6,1
GSZZ-TFD,4,1
LY6K-C19,7,1
L7ZV-ZGJ,2,1
GSZZ-5KF,3,1
GSZZ-5KF,3,2
GMPT-5D3,5,1
KZKN-QPL,4,1
GSZZ-H69,0,2
GSZZ-H69,3,4
GSZ3-RMW,4,1
GSZ8-H5H,0,1
GSZ8-H5H,1,6
9921-6WR,13,1
LQ1B-7LK,0,1
LQ1B-7LK,3,6
LQ1B-7LK,5,1
GMV5-P4Y,0,2
GMV5-P4Y,1,5
GMV5-P4Y,1,6
GMV5-P4Y,3,2
KVL8-4XW,9,1
GSZZ-LCT,2,1
GM5R-T7J,3,1
GM5R-T7J,7,1
GM5R-T7J,13,2
2WF4-KTV,0,1
L216-VYS,6,1
L216-VYS,6,7
GSZW-CV1,5,1
GSZZ-LH1,3,3
GSZ3-4NC,1,4
GSZ3-4NC,2,1
KLHG-5P7,0,1
KLHG-5P7,3,2
GSZZ-87X,6,3
GSZ7-PX8,2,1
K2J2-TC4,9,1
LTRR-L13,1,1
L1B2-XVP,0,1
L1B2-XVP,3,1
K8MP-N8L,6,1
M46Z-PF7,0,1
GSZD-92V,0,2
273H-92F,6,7
273H-92F,7,1
273H-92F,13,2
LZ5R-382,1,4
LZ5R-382,2,1
GSZZ-54X,2,1
GSZ8-Z31,2,1
GSZZ-GN5,2,1
GSZZ-5D5,16,1
GSZZ-8R7,14,1
GSZQ-VP6,2,1
G9XS-V7B,5,1
L6C4-VK9,0,1
L6C4-VK9,11,1
LD5F-T35,0,1
LD5F-T35,6,1
LD5F-T35,8,2
LY8Z-D8S,4,1
L459-FGR,3,1
L459-FGR,3,2
GSZZ-1L3,13,3
LVSB-LXM,1,1
LYHV-JYX,9,1
GSZ3-JGM,6,4
LYM2-YLH,4,1
L27V-RSV,6,1
L27V-RSV,13,1
M4DB-9DR,9,1
LZFP-F19,16,1
L2PR-JZS,0,1
L2PR-JZS,0,2
L2PR-JZS,1,1
L2PR-JZS,6,6
LBW8-Q4P,15,1
GMZH-413,7,1
GSZZ-324,6,3
GSZZ-F3C,1,1
GSZZ-F3C,2,1
LCPY-RHK,13,3
LTVM-LR7,1,4
GSZ3-Z34,3,2
GSZZ-HRV,3,1
GSZZ-HRV,3,2
L29Z-YXN,3,2
GSZW-3MP,18,1
LDFF-VNH,1,1
LDFF-VNH,2,1
GSZZ-K47,1,1
GSZZ-K47,3,6
G91M-67Z,18,1
LVF9-P4B,2,1
KL8J-BQ3,7,1
LRMN-V89,1,1
273Q-3XR,3,6
GSZW-WBV,7,1
K4NB-FHY,2,1
LKVW-R8P,6,2
GS4K-JDD,11,1
GSZD-831,2,1
G984-WVQ,7,1
LBHX-98H,1,1
LBHX-98H,6,7
94BW-5Y5,14,2
LBS3-XL1,7,1
LBLC-C92,3,2
LBLC-C92,11,1
LTN4-6NK,13,1
K2R8-HFJ,2,1
LT7P-G2C,0,2
LN3L-P74,0,2
LN3L-P74,3,1
LN3L-P74,6,1
GSZQ-G7F,0,2
GSZQ-G7F,5,1
L1D1-QKQ,1,1
GSZ4-NKL,3,1
GSZ4-NKL,3,2
GSMM-ZG1,0,2
GSMM-ZG1,3,2
LKBL-BYL,0,1
LKBL-BYL,6,1
GSZ7-X3P,6,1
GSZZ-Y8H,4,1
M4NS-K34,8,1
G9JR-T5D,6,1
G9JR-T5D,7,1
G9JR-T5D,13,2
LTZP-QZ9,3,1
L5KC-5QJ,1,1
L5KC-5QJ,1,3
GSZD-QFZ,0,1
LCD1-5S4,0,2
GS83-JBT,9,1
KNFJ-9YG,0,1
KNFJ-9YG,5,1
KNFJ-9YG,12,2
KNFJ-9YG,16,1
LBR2-TSW,1,5
LBR2-TSW,1,6
GSZ3-SX4,1,1
GSZ3-XP5,7,1
LB4P-592,0,1
LB4P-592,4,1
LB4P-592,6,1
GSZQ-6WG,2,1
MCHD-KN5,1,4
MCHD-KN5,3,2
LBB6-4WK,1,3
LBB6-4WK,1,4
LB3Z-JN2,1,1
LB3Z-JN2,1,2
G9V6-4P9,0,1
G9V6-4P9,3,3
L41G-T33,0,2
L41G-T33,3,1
L41G-T33,6,1
L41G-T33,7,1
GSZQ-VSD,0,2
GSZQ-VSD,3,2
L18G-VLZ,9,1
L1W8-JXR,14,2
GS4F-9RB,0,1
GS4F-9RB,1,3
9K8K-S9F,2,1
9QWH-MQV,3,2
9KPM-Q88,10,1
L2H5-B9G,0,1
GM34-3DX,6,2
LTGC-2YR,9,1
GSZQ-7KZ,0,1
GSZQ-7KZ,1,6
GSZQ-ZXM,1,5
GSZQ-ZXM,1,6
LZL8-XXS,6,3
LZL8-XXS,6,6
LZL8-XXS,8,2
LZL8-XXS,12,2
GSZW-QQN,4,1
LXWX-DTM,7,1
LXWX-DTM,9,1
GSZQ-GBS,13,1
9C36-NXW,1,4
LTNL-GX6,0,1
LTNL-GX6,7,1
M7FM-XZ4,8,3
GSZ7-YD6,1,3
GSZ7-YD6,3,2
LYFG-2KN,3,1
LYFG-2KN,6,3
LKCJ-MYZ,14,1
MCJM-8HZ,7,1
LYFT-ZKF,5,1
GSZD-DY6,0,1
L5TB-7GN,3,2
L1HK-QVC,3,1
LH7Y-L2V,4,1
GSZZ-F8R,2,1
GSZ8-ZPH,7,1
GSZ3-6VF,9,1
KJ21-W8H,1,6
K2GG-TT3,1,4
24L6-MS6,5,1
L2SW-24L,7,1
GSZ3-VPT,6,6
GSZZ-PCD,3,2
GSZD-FGM,0,2
GSZD-FGM,3,2
GSZ3-XGN,4,1
GSZZ-B98,0,1
GSZD-FKL,1,1
L8HB-L28,8,1
GSZ7-J82,2,1
KN7Z-1X1,5,1
GSZZ-XWC,6,1
GSZZ-XWC,10,1
GSZZ-4QP,1,5
L7WC-NDG,1,1
L7WC-NDG,2,1
L2QH-95N,1,1
L2QH-95N,8,2
GSZZ-PCM,0,2
GSZZ-PCM,3,2
LLW1-JB9,0,1
LLW1-JB9,1,3
LLW1-JB9,11,1
LZ8Q-W7W,12,1
L7BB-YWY,7,1
GSZ3-857,4,1
GSZZ-8R1,0,2
GSZZ-8R1,14,1
GSZZ-8R1,14,2
L5ND-Q2Y,0,1
L5ND-Q2Y,11,1
GSZZ-1GD,4,1
LYS8-VG6,0,1
LYS8-VG6,11,1
GMQV-25M,0,1
M79P-QH3,1,1
M79P-QH3,1,2
LTR8-GLK,13,1
LBZ6-HP7,3,2
LBZ6-HP7,5,1
L2V9-1ZM,0,1
L2V9-1ZM,2,1
L1DH-B3B,6,1
GSQF-CXJ,1,6
LVJP-939,10,1
L1G6-LHM,8,3
GM7R-7L1,0,2
GM7R-7L1,6,2
GM7R-7L1,10,1
LYKL-GLC,4,1
GSZZ-RQW,2,1
GSZZ-6VG,0,1
GSZZ-6VG,6,1
GSZZ-6VG,7,1
G9LH-KS5,1,5
M8CF-T8S,0,2
M8CF-T8S,1,4
LBX3-R87,8,2
GS83-VB5,0,2
GSZQ-JSY,4,2
GSZZ-5VV,0,1
GSZZ-5VV,3,1
GSZZ-5VV,6,1
GSZ3-3S2,2,1
GSZD-D1G,4,1
GSZZ-1H4,0,1
GSZZ-1H4,3,2
GSZ7-PYJ,4,1
GSZZ-GSH,3,1
GSZZ-GSH,3,2
GSZ7-SBQ,4,1
L4PG-NHG,2,1
GSZ8-TGM,0,1
GSZ8-TGM,3,1
GSZ8-TGM,3,2
GSZ8-TGM,8,1
GSZ8-TGM,8,3
GSZ8-TGM,10,1
LRHZ-KKV,15,1
GSZ8-ZLV,1,1
GM5Q-BXN,15,1
LW6R-NW5,2,1
GMPQ-FS5,7,1
LL3T-ZFX,1,1
LRSS-PVN,0,2
GSZQ-3LN,3,2
GSZ3-Z71,7,1
GSZ3-Z71,8,1
L1LV-RS1,9,1
G9WV-5QN,3,3
GSZ3-YT1,7,1
L4PR-1XV,7,1
LVHX-NN7,3,2
G9SP-MPS,1,2
L13J-3TH,11,1
GSCP-DHJ,1,1
GSCP-DHJ,1,6
GM1Z-6MD,16,1
GMY3-5Y7,0,1
GMY3-5Y7,1,3
GMY3-5Y7,1,5
GMY3-5Y7,1,6
LYYK-GCW,11,1
K2CS-X5S,4,1
K2CS-X5S,4,2
GSZS-68C,4,1
K2M4-STS,8,2
M71M-DKQ,2,1
LK3B-NFD,0,2
LK3B-NFD,3,3
LK3B-NFD,8,2
G9KR-5FH,0,1
G9KR-5FH,0,2
G9KR-5FH,3,2
GSZZ-PNS,3,1
GSZZ-PNS,13,3
LH1K-PLH,0,1
LH1K-PLH,1,2
GSZ3-627,9,1
GSZZ-FSF,0,2
GSZZ-FSF,3,2
G9NR-MDL,1,1
G9NR-MDL,1,6
GM1M-GDQ,1,4
GSZ3-KBH,0,1
GSZ3-KBH,1,1
GSZZ-XG8,1,1
GSZZ-XG8,2,1
GSZQ-P8D,1,3
GSZQ-P8D,3,2
LR3J-63T,4,1
KLDT-ZWQ,1,6
MZ9W-VTP,1,6
LRX5-94P,1,1
LTYG-841,6,1
LTYG-841,8,2
GSZZ-VHG,9,1
KLWV-2HC,9,1
LK75-CKF,18,1
LDCW-XCT,7,1
GSZQ-R69,18,1
GMQB-VNW,2,1
LVVK-66V,4,1
L26L-ZD3,0,2
GSZ3-PSM,4,1
LR6T-WT5,4,1
LY1B-11B,3,3
G9BD-P1V,4,1
G9BD-P1V,6,1
G9BD-P1V,7,1
GSZ7-BVS,0,1
KLCL-27Y,0,1
KLCL-27Y,1,3
KLCL-27Y,11,1
L4Z3-YBT,1,4
L4Z3-YBT,3,2
L4Z3-YBT,10,1
KZB3-H8R,1,1
L1BV-GJ1,1,1
GSZD-N4C,0,2
LV6D-8PP,1,1
LV6D-8PP,1,5
LV6D-8PP,1,6
G9NX-BVF,1,1
LRRT-ZM2,1,1
LRRT-ZM2,2,1
LRRT-ZM2,9,1
LC8C-PP5,1,1
L1LZ-CLV,3,2
L1LZ-CLV,5,1
LYK4-VYZ,2,1
LYK4-VYZ,12,1
L18V-394,6,4
L18V-394,8,1
L18V-394,8,2
LHQP-GXC,2,1
GSZD-M2F,2,1
KLCZ-43Q,0,1
KLCZ-43Q,3,1
KLCZ-43Q,7,1
GSZC-1BZ,4,1
GSZ3-CBD,0,2
GSC2-PJL,2,1
GSZW-M91,4,1
L58V-G8C,3,1
L58V-G8C,3,2
LQ1W-GCP,0,1
LQ1W-GCP,3,1
GSZ3-QC1,0,2
GSZ3-QC1,1,2
GSZ3-QC1,1,6
L5VN-D8Y,0,1
LRXP-VXW,0,1
LRXP-VXW,4,1
LRXP-VXW,6,1
GSZZ-T3T,1,5
GSZZ-T3T,1,6
GSZ3-3Q4,7,1
GSZ8-SV6,0,1
GSZ8-SV6,1,3
GSZ8-SV6,13,1
L1BY-WJW,8,2
L1BY-WJW,8,3
L14Q-FC3,2,1
LYM2-CK9,4,1
L2NF-ZHP,2,1
L2ZD-Q3W,14,2
9HHV-2ZD,0,1
9HHV-2ZD,6,4
9HHV-2ZD,8,1
GSZD-689,2,1
GSZ3-49P,0,2
GSZ3-49P,3,2
GSZ3-XLC,7,1
LBKK-HZ6,7,1
K25G-DS6,3,1
GSZZ-2HN,3,3
GSZZ-2HN,8,3
LD9J-J7P,4,1
GSZ8-S1N,0,1
GSZ8-S1N,2,1
GSZQ-DLV,0,1
GSZQ-DLV,3,5
GSZQ-DLV,6,1
GSZQ-DLV,6,3
GSZQ-DLV,7,1
G9SM-RR9,4,3
LRJX-54Z,1,1
KC9J-4KM,7,1
L6GP-LJ8,4,1
LCZF-PWP,2,1
LT7J-C3D,6,3
GSZQ-DK9,4,1
GSZW-GQQ,0,1
LDMN-X15,4,1
LRHK-8FW,4,1
GSZ8-7RB,2,1
GSZZ-83Q,5,1
GSZZ-83Q,12,2
L5CP-8Y4,1,1
L5CP-8Y4,1,2
GSZZ-JVX,11,1
GSZD-9PV,0,2
GMKV-TNC,1,1
GSWZ-B6C,3,1
GSWZ-B6C,3,2
LJKR-MCK,0,1
KNBR-24Z,1,5
KNBR-24Z,8,2
GSZS-5V8,0,2
GSZS-5V8,1,6
LKW7-M6Z,1,1
LY8X-TD8,6,2
LRYM-F68,0,2
L2TJ-6MY,8,1
L85W-4DV,0,1
L85W-4DV,0,2
L85W-4DV,3,5
L85W-4DV,9,1
KLDQ-QV4,3,3
LTG9-Z9F,1,2
L5GC-TJC,6,4
L5GC-TJC,13,1
GSZZ-5SH,2,1
GMZS-X85,7,1
26L8-D71,7,1
26L8-D71,13,2
MQLZ-SSP,3,1
MQLZ-SSP,3,2
MXH8-284,6,1
GSZ3-36L,1,4
L6HJ-Q63,6,4
L68B-M5Z,0,2
L68B-M5Z,3,2
LBS2-SR7,7,1
GM2Y-8C3,4,1
GSZ7-BYT,3,1
GSZ7-BYT,3,2
GSZZ-6JP,0,1
GSZZ-6JP,3,2
L8QX-BHY,2,1
MC6K-SJR,0,2
MC6K-SJR,4,1
KJLR-TMC,1,6
9H94-LKX,3,1
GSZ3-CZV,2,1
L465-6MG,4,1
GSZH-Z29,4,2
GSZ8-HLQ,11,1
GSZZ-146,2,1
GSZZ-146,3,4
GSZZ-146,10,1
LJRY-CFG,10,1
GSZQ-Z11,4,1
L4XS-7GS,0,1
L4XS-7GS,1,2
L1GY-9GZ,6,1
L1GY-9GZ,6,7
GSZZ-SL1,2,1
GSZ7-MRP,2,1
GSZ7-MRP,7,1
GSZQ-DBC,2,1
LTWZ-TTF,0,1
GSZZ-BBK,2,1
GSZS-25P,4,1
M5J1-G5R,3,4
M5J1-G5R,8,2
GSZ9-1Q4,4,4
GSZZ-G31,3,1
GSZZ-G31,11,1
GMQX-W4S,0,2
GMQX-W4S,1,2
GMQX-W4S,3,1
L8R2-PXL,2,1
MPT4-R7G,0,1
L2W3-C5Z,3,2
GSZQ-LMB,0,1
GSZQ-LMB,3,5
GSZQ-LMB,6,1
GSZQ-LMB,6,3
GSZQ-LMB,7,1
GSZH-8B3,7,1
GSZZ-PF1,0,1
GSZZ-PF1,3,2
LYTH-RDQ,2,1
LDZG-YJC,0,2
LDZG-YJC,3,2
LY4C-CVW,6,1
GSZD-ZNG,3,2
GSZD-ZNG,6,3
GSZZ-GX1,7,1
GSZZ-GX1,15,1
KTHP-33G,9,1
L58D-9N8,0,1
L58D-9N8,3,6
L58D-9N8,12,1
KJLC-TM5,8,2
GSZZ-YVD,0,2
MZW9-VTN,3,1
MZW9-VTN,3,2
LBQ2-55P,4,1
GSZ3-Y6X,1,1
GSZ3-Y6X,6,6
GSZ8-ZJ8,7,1
GSZ3-S34,3,2
L48M-BMY,2,1
LZFV-RQ1,5,1
LZFV-RQ1,6,3
GMKB-G3Q,1,4
GSZQ-WFS,8,3
LJPF-5YD,2,1
GSZQ-SF4,0,1
GSZQ-SF4,1,2
GSZZ-D22,11,1
2MRV-HPL,0,2
2MRV-HPL,1,1
2MRV-HPL,1,5
KWVQ-4C7,5,1
L299-KHX,0,1
L299-KHX,0,2
LTDH-PHF,1,1
LY33-32K,2,1
L42F-636,1,1
L85G-Z1B,1,1
L85G-Z1B,5,1
LRV5-C9L,1,1
MYS7-1VG,2,1
MYS7-1VG,3,4
LYDD-6ZB,5,1
LYDD-6ZB,6,1
LTGR-YFM,0,1
LKH2-C86,1,6
GSZQ-1WK,7,1
K4BG-VS6,0,2
K4BG-VS6,3,2
K4BG-VS6,3,3
L2ZR-2H3,1,1
L2ZR-2H3,10,1
LB2Q-HDH,13,1
27XV-5C6,4,1
GSZZ-V5F,1,5
GSZ3-8TZ,1,5
9VW5-TMK,0,1
9VW5-TMK,1,3
GSZ7-BTP,6,1
GSZ7-BTP,6,4
GSZ7-BTP,6,8
GSZ7-BTP,7,1
GSZQ-WJC,6,1
GSZQ-WJC,6,2
GSZQ-WJC,6,3
KFL9-1LS,1,1
GM11-XVF,0,2
LFCY-8FG,0,1
LFCY-8FG,11,1
G9QN-WL6,0,1
G9QN-WL6,5,1
27X2-TMP,3,2
GSZZ-F4X,6,2
LV86-9S5,3,3
LL48-7J3,3,6
GSZS-DXN,2,1
LYVC-RFM,3,2
LY9D-CM9,0,2
M3SK-SKV,0,1
K2RN-4QR,11,1
L1CY-8F4,0,1
LYK3-BYP,13,3
LHZJ-L5F,0,2
LHZJ-L5F,4,1
LBMS-KMB,0,1
K2NL-NR3,14,2
GM2N-DGR,7,1
LW1S-G75,1,2
LKGZ-LTB,1,3
9XCW-NVM,0,2
LK9S-B5T,6,2
LK9S-B5T,7,1
L1DS-B6N,9,1
LTXD-6GL,5,1
GSZS-HQD,2,1
GSZ3-8NQ,0,1
GSZ3-8NQ,2,1
GSZ3-PMZ,2,1
G9KH-4KS,4,1
K2R6-Y9Y,0,1
LTJC-LBD,1,2
L858-B1Z,0,1
L858-B1Z,4,2
L858-B1Z,6,1
L858-B1Z,7,1
9XYT-CTQ,3,3
9XYT-CTQ,8,1
L5NP-NML,0,1
G94L-7F7,0,1
G94L-7F7,6,3
L659-1DW,0,2
L659-1DW,2,1
GSZ7-NL5,1,1
GSZ7-NL5,6,1
LYMD-12C,15,1
LVHX-NNY,1,4
M19J-PK8,1,5
9V4S-9FM,8,1
GSZ7-GG4,2,1
GSZZ-NZC,7,1
M3PZ-R7X,13,3
GSZ8-MMV,3,1
GSZ8-MMV,3,2
LRVB-VHC,3,2
LRVB-VHC,3,3
LTZ5-GBN,3,6
LTZ5-GBN,5,1
LKSG-XF1,2,1
LY6R-QFT,7,1
GSZQ-2WP,4,1
GSZ7-YC4,2,1
GSZ8-YRF,1,6
KPSG-MBM,8,1
KPSG-MBM,11,1
L1GM-3PX,1,1
LYXM-3LR,6,1
LYXM-3LR,7,1
GSZZ-6K1,11,1
L2ZB-48N,4,1
LRNJ-3R9,1,1
GSZ8-3JY,3,4
GMM8-DYS,3,3
LYXX-T2F,3,1
LYXX-T2F,3,2
LT9W-7S1,3,2
GSZW-CSP,2,1
LJ5M-X9Q,0,1
LJ5M-X9Q,0,2
KLCD-QLZ,2,1
G9XQ-W2J,2,1
GSZ7-QXX,4,1
LT6M-LF3,1,1
K2P7-LFB,3,1
LTJN-W7C,0,1
LK1M-QCL,8,3
KZ4S-QHB,4,1
LYZP-TQ6,3,6
LYZP-TQ6,5,1
KJGQ-NBG,3,4
KJGQ-NBG,3,6
L52X-8MC,0,1
L52X-8MC,6,1
LZTW-DP8,3,2
LZTW-DP8,3,3
GSZ7-LQ1,7,1
2ZSH-7FQ,1,4
GSZQ-VYG,1,1
GSZQ-VYG,1,5
GSZQ-VYG,1,6
GSZQ-VYG,2,1
GSZQ-S7F,8,1
GSZQ-S7F,8,3
L692-44B,2,1
K2P1-5HV,1,1
LY66-C6B,4,1
L4JG-7DT,0,2
L4JG-7DT,1,1
L4JG-7DT,10,1
LHLL-MT2,3,2
LQBM-9D9,2,1
LRWN-JPK,1,3
LXSX-MFB,2,1
GSZD-QND,9,1
GSZD-QND,11,1
GSCD-KQJ,1,6
GSZ3-6N8,14,2
GMBD-V29,3,2
GSZQ-V21,0,1
GSZQ-V21,3,5
LRJZ-TV5,7,1
LRNY-X5C,3,1
GSZZ-BV4,0,1
M41Z-T95,14,2
GM48-6NS,2,1
LTKS-JZJ,3,5
LKFP-WXB,2,1
L2M2-7MG,3,1
L2M2-7MG,6,1
GSZZ-M1H,1,6
GSZZ-M1H,8,1
LYT6-VY5,2,1
LVBL-PTZ,4,1
L561-CZR,3,1
L561-CZR,14,1
KPQX-W2C,6,2
LWPX-1RQ,4,1
LWPX-1RQ,6,1
LWPX-1RQ,7,1
GSZQ-VJZ,1,6
LDF2-MZQ,3,6
LDF2-MZQ,5,1
LD5P-KQZ,7,1
9KL5-SV6,5,1
K2R9-DH1,0,1
K2R9-DH1,3,2
GSZ3-GBL,6,2
GSZ3-GBL,6,3
L5T4-6P6,1,3
L69K-LBN,7,1
LB69-PTQ,6,2
LB69-PTQ,6,3
GSZ3-D3R,7,1
M4H3-WD9,1,1
GSZZ-GYQ,6,5
MMJX-X1M,1,1
MMJX-X1M,1,2
GM7C-6TR,1,6
9HKC-QP6,11,1
LC62-X7K,0,2
LC62-X7K,1,2
LLSX-D4W,1,5
LLSX-D4W,1,6
GSZQ-RWQ,0,2
GSZQ-RWQ,3,1
GSZQ-RWQ,8,1
GSZQ-RWQ,10,1
GSZZ-X8W,8,1
LL4H-P87,6,4
LZJ9-9CH,1,1
MQ14-J8T,15,1
LZJM-7DY,14,2
KC6S-QP9,7,1
KTZ2-BFS,5,2
GSZZ-W7R,0,1
GS8Q-8LF,4,1
GS83-JJ5,0,2
GS84-T21,0,1
GS84-T21,1,1
GS84-T21,2,1
L2PN-LYS,6,2
L2PN-LYS,8,1
GS83-XK5,4,2
GS83-XK5,16,1
GS83-XK5,18,1
GS8D-RZF,0,1
GS8D-RZF,0,2
GS8D-RZF,3,3
GS8D-RZF,7,1
GS8D-RZF,16,1
GS8D-RZF,17,1
L5V6-M6G,3,6
GSZZ-NS9,2,1
K8ZY-LMM,1,6
GS8W-N57,0,1
GS8W-N57,1,1
GS8W-N57,1,2
GS8W-N57,6,3
GS8W-DBZ,4,1
LY5R-CHM,4,1
LY5R-CHM,4,2
LRMR-XQV,3,1
LRMR-XQV,3,5
KNQR-7BR,2,1
KLZ4-W1H,0,1
GS84-798,0,1
GSWT-3MS,11,1
GSWT-3MS,16,1
LC2N-MSZ,0,2
LC2N-MSZ,1,2
GS83-6P5,2,1
LRWY-WQM,0,1
LRWY-WQM,3,4
LRWY-WQM,11,1
2S79-DVX,0,1
2S79-DVX,3,3
G9B2-WP3,0,1
G9B2-WP3,1,2
LYB4-DZW,7,1
GS8W-YPL,6,3
GS83-6DV,0,1
GS83-6DV,0,2
GS83-6DV,1,6
MWTW-7X7,1,1
MWTW-7X7,7,1
LKCF-SSG,0,1
LKCF-SSG,1,6
L6RX-JCH,0,1
L6RX-JCH,6,2
GS84-6WX,4,1
MFJR-1WR,6,8
GS8H-WQF,5,1
L2XV-MLT,4,3
KCG2-6GL,11,1
L5D9-74S,0,1
L5D9-74S,6,2
L5D9-74S,6,3
GS9K-1TD,3,2
GS9K-1TD,3,4
GS9K-1TD,5,1
GS9K-1TD,16,1
GS9K-1TD,17,1
LR86-Z7R,7,1
GS8W-Y5Y,4,1
L2C2-391,4,1
L2C2-391,6,1
L2C2-391,7,1
L692-94R,5,2
GS84-HH3,2,1
GS8H-WX5,0,2
GS8H-WX5,3,2
LQBV-TM4,0,2
GS84-568,5,1
GS84-568,11,1
GS84-568,17,1
L1CD-XF7,0,1
L7G1-4KJ,3,6
L7G1-4KJ,5,1
9F9N-CZX,0,1
9F9N-CZX,4,1
9F9N-CZX,6,1
9F9N-CZX,6,2
LJNB-DS7,0,1
LJNB-DS7,2,1
GS83-4KF,5,1
GS83-4KF,12,2
GS88-BMB,2,1
LRLS-BDP,0,1
LRLS-BDP,7,1
LRLS-BDP,13,1
LRWQ-GJ3,0,1
LRWQ-GJ3,1,1
LRWQ-GJ3,1,2
GSZ6-1NM,0,2
GS83-2QJ,0,2
GS8Q-Z24,2,1
GS8Q-Z24,16,1
GS8Q-Z24,17,1
GS87-K9Q,2,1
GSZ6-736,4,1
MZW8-GNN,0,1
GS8D-HNY,6,1
GS8D-HNY,7,1
GS8H-9XF,2,1
GSZD-TWR,4,2
L15M-XZ1,11,1
LBG7-T79,0,1
LBG7-T79,1,3
LBG7-T79,1,6
LVF4-XHB,0,2
LVF4-XHB,3,2
L6HD-KXL,0,2
L268-DFX,4,1
9WPD-RFF,7,1
9WPD-RFF,16,1
LKDV-QND,2,1
9KG7-5P7,0,2
9KG7-5P7,3,2
L81J-9NJ,0,1
L81J-9NJ,1,6
LYJP-7FD,1,1
LYJP-7FD,2,1
GS84-RGY,0,1
GS84-RGY,11,1
GS8D-X2B,4,1
LJP7-VY4,1,1
MRMQ-6J1,0,1
27DJ-MM6,1,1
27DJ-MM6,1,2
27DJ-MM6,16,1
MZ4V-NKS,0,1
MZ4V-NKS,11,1
GM6D-CQD,1,1
GM3S-ZN7,1,3
GM3S-ZN7,11,1
LBK1-66C,6,1
LBK1-66C,7,1
LBK1-66C,8,2
GMDM-4NS,0,1
GMDM-4NS,1,3
GMDM-4NS,3,1
99VS-JJX,2,1
2WNH-ZZW,0,2
2WNH-ZZW,1,3
2WNH-ZZW,10,1
L1R5-T83,7,1
LXSK-TP5,4,1
LZXG-84V,12,2
LRBP-5JY,0,1
LRBP-5JY,12,2
GS8D-8XJ,2,1
LRB2-GLT,4,1
LR88-5QS,6,1
LHTL-4FL,0,1
LWYL-V14,7,1
L2B1-TKB,8,2
GS8D-RZB,1,1
L41N-SFL,0,1
L41N-SFL,4,1
L41N-SFL,11,1
L41N-SFL,17,1
GSCR-VMD,2,1
GS86-M95,0,1
GS86-M95,1,1
GS86-M95,1,3
9J33-64L,1,5
LZVV-K2C,6,1
LZVV-K2C,8,1
9WT8-3NQ,1,1
GS83-5SG,3,2
GS83-5SG,3,3
GS84-2VH,0,1
GS83-M1B,1,5
L1FQ-D6F,2,1
L1D2-YX8,7,1
GS84-8BR,2,1
KLVQ-27W,2,1
LHJR-4W7,6,8
LBWS-1RZ,5,1
LBWS-1RZ,14,1
GS8Q-RGB,1,4
GS8Q-RGB,16,1
GS83-6V8,3,3
GS83-6V8,6,2
GMNZ-W98,3,6
GMNZ-W98,5,1
LR7Q-8N7,0,1
LR7Q-8N7,16,1
LR7Q-8N7,17,1
LKSS-GY7,7,1
LKSS-GY7,8,2
LKSS-GY7,13,2
GS83-CCG,1,4
LH12-VCR,6,1
LH12-VCR,6,4
KH1L-213,0,1
KH1L-213,0,2
KH1L-213,3,3
LVT6-SDJ,2,1
