PID,code,social,honorary_or_political,obs15,professional,professional,gent_club,country_club,frat_order,hereditary,undergrad_club
LRCP-XBG,28,0,0,1.0,1,0,0,0,0,0,0
LRCP-XBG,59,1,0,1.0,0,0,0,0,1,0,0
LRCP-XBG,168,0,0,1.0,1,0,0,0,0,0,0
KC3M-XCD,186,0,0,1.0,1,0,0,0,0,0,0
KC3M-XCD,207,1,0,1.0,0,0,0,0,0,0,0
LYD5-RLM,14,0,0,1.0,1,0,0,0,0,0,0
LYD5-RLM,51,1,0,1.0,0,0,0,0,0,0,1
LYD5-RLM,193,0,0,1.0,1,0,0,0,0,0,0
LYD5-RLM,208,1,1,1.0,0,0,0,0,0,0,0
GMYH-PMK,32,1,0,1.0,0,0,0,1,0,0,0
GMYH-PMK,46,1,0,1.0,0,0,0,0,0,0,0
GMYH-PMK,87,1,0,1.0,0,0,0,0,0,0,0
KLDN-HGH,46,1,0,1.0,0,0,0,0,0,0,0
KLDN-HGH,87,1,0,1.0,0,0,0,0,0,0,0
9KZ5-L8L,46,1,0,1.0,0,0,0,0,0,0,0
9KZ5-L8L,87,1,0,1.0,0,0,0,0,0,0,0
9KZ5-L8L,258,1,0,1.0,0,0,1,0,0,0,0
KJ25-9NY,50,1,0,1.0,0,0,0,0,0,0,0
KJ25-9NY,87,1,0,1.0,0,0,0,0,0,0,0
GSCB-D4P,32,1,0,1.0,0,0,0,1,0,0,0
GSCB-D4P,73,1,0,1.0,0,0,0,0,1,0,0
GSCB-D4P,248,0,0,1.0,1,0,0,0,0,0,0
K4DP-MJL,32,1,0,1.0,0,0,0,1,0,0,0
K4DP-MJL,46,1,0,1.0,0,0,0,0,0,0,0
K4DP-MJL,71,1,0,1.0,0,0,1,0,0,0,0
K4DP-MJL,87,1,0,1.0,0,0,0,0,0,0,0
K4DP-MJL,169,1,0,1.0,0,0,0,1,0,0,0
K4DP-MJL,189,0,0,1.0,0,1,0,0,0,0,0
K4DP-MJL,190,0,0,1.0,1,0,0,0,0,0,0
K4DP-MJL,191,0,0,1.0,1,0,0,0,0,0,0
K4DP-MJL,284,1,0,1.0,0,0,1,0,0,0,0
GSC1-DXF,113,0,0,1.0,1,0,0,0,0,0,0
GSC1-DXF,193,0,0,1.0,1,0,0,0,0,0,0
L7Z5-5CG,13,0,0,1.0,1,0,0,0,0,0,0
L7Z5-5CG,46,1,0,1.0,0,0,0,0,0,0,0
L7Z5-5CG,82,1,0,1.0,0,0,0,0,0,0,0
L7Z5-5CG,87,1,0,1.0,0,0,0,0,0,0,0
L7Z5-5CG,176,1,0,1.0,0,0,0,1,0,0,0
L7Z5-5CG,192,0,0,1.0,1,0,0,0,0,0,0
L7Z5-5CG,208,1,1,1.0,0,0,0,0,0,0,0
GSCG-1C7,46,1,0,1.0,0,0,0,0,0,0,0
GSCG-1C7,71,1,0,1.0,0,0,1,0,0,0,0
GSCG-1C7,87,1,0,1.0,0,0,0,0,0,0,0
GSCG-1C7,169,1,0,1.0,0,0,0,1,0,0,0
GSCG-1C7,182,1,0,1.0,0,0,1,0,0,0,0
GSCG-1C7,189,0,0,1.0,0,1,0,0,0,0,0
GSCG-1C7,232,1,0,1.0,0,0,0,1,0,0,0
M7M7-SDK,41,1,0,1.0,0,0,0,0,0,0,0
M7M7-SDK,46,1,0,1.0,0,0,0,0,0,0,0
M7M7-SDK,87,1,0,1.0,0,0,0,0,0,0,0
M7M7-SDK,275,1,0,1.0,0,0,0,0,0,0,0
L5K8-436,32,1,0,1.0,0,0,0,1,0,0,0
L5K8-436,40,1,0,1.0,0,0,0,0,0,0,0
L5K8-436,72,1,0,1.0,0,0,1,0,0,0,0
L5K8-436,87,1,0,1.0,0,0,0,0,0,0,0
L5K8-436,121,0,0,1.0,1,0,0,0,0,0,0
L5K8-436,169,1,0,1.0,0,0,0,1,0,0,0
L5K8-436,177,1,0,1.0,0,0,0,0,0,0,0
L5K8-436,179,1,0,1.0,0,0,1,0,0,0,0
L5K8-436,208,1,1,1.0,0,0,0,0,0,0,0
L5K8-436,225,0,0,1.0,0,0,0,0,0,0,0
L5K8-436,307,1,0,1.0,0,0,1,0,0,0,0
LRVZ-GDG,170,1,0,1.0,0,0,0,0,0,0,0
LT5Y-BRH,1,1,0,,0,0,1,0,0,0,0
LT5Y-BRH,41,1,0,1.0,0,0,0,0,0,0,0
LT5Y-BRH,87,1,0,1.0,0,0,0,0,0,0,0
LT5Y-BRH,155,0,0,1.0,1,0,0,0,0,0,0
LT5Y-BRH,248,0,0,1.0,1,0,0,0,0,0,0
LT5Y-BRH,249,1,0,1.0,0,0,1,0,0,0,0
GSCT-SLS,32,1,0,1.0,0,0,0,1,0,0,0
GSCT-SLS,59,1,0,1.0,0,0,0,0,1,0,0
GSCT-SLS,60,0,0,1.0,1,0,0,0,0,0,0
GSCT-SLS,168,0,0,1.0,1,0,0,0,0,0,0
GSCT-SLS,177,1,0,1.0,0,0,0,0,0,0,0
GSCT-SLS,208,1,1,1.0,0,0,0,0,0,0,0
9JMG-XBR,19,0,0,1.0,1,0,0,0,0,0,0
9JMG-XBR,36,1,0,1.0,0,0,0,0,1,0,0
9JMG-XBR,87,1,0,1.0,0,0,0,0,0,0,0
9JMG-XBR,169,1,0,1.0,0,0,0,1,0,0,0
9JMG-XBR,175,0,0,1.0,1,0,0,0,0,0,0
L28F-4FX,22,0,0,1.0,1,0,0,0,0,0,0
L28F-4FX,24,0,0,1.0,1,0,0,0,0,0,0
L28F-4FX,25,1,0,1.0,0,0,0,0,0,0,0
L28F-4FX,170,1,0,1.0,0,0,0,0,0,0,0
L28F-4FX,175,0,0,1.0,1,0,0,0,0,0,0
L7CP-ZN9,35,1,0,1.0,0,0,1,0,0,0,0
L7CP-ZN9,46,1,0,1.0,0,0,0,0,0,0,0
L7CP-ZN9,87,1,0,1.0,0,0,0,0,0,0,0
L7CP-ZN9,169,1,0,1.0,0,0,0,1,0,0,0
L7CP-ZN9,201,1,0,1.0,0,0,0,0,0,0,0
L7CP-ZN9,332,1,0,1.0,0,0,0,0,0,0,1
L5NH-9ZG,169,1,0,1.0,0,0,0,1,0,0,0
L5NH-9ZG,175,0,0,1.0,1,0,0,0,0,0,0
L5NH-9ZG,176,1,0,1.0,0,0,0,1,0,0,0
L5NH-9ZG,190,0,0,1.0,1,0,0,0,0,0,0
LH6K-T1L,41,1,0,1.0,0,0,0,0,0,0,0
LH6K-T1L,46,1,0,1.0,0,0,0,0,0,0,0
LH6K-T1L,87,1,0,1.0,0,0,0,0,0,0,0
LH6K-T1L,170,1,0,1.0,0,0,0,0,0,0,0
LH6K-T1L,189,0,0,1.0,0,1,0,0,0,0,0
LH6K-T1L,208,1,1,1.0,0,0,0,0,0,0,0
LH6K-T1L,209,1,0,1.0,0,0,1,0,0,0,0
9MGL-DQP,52,1,0,1.0,0,0,0,0,0,0,0
9MGL-DQP,140,0,0,1.0,0,0,0,0,0,0,0
9MGL-DQP,186,0,0,1.0,1,0,0,0,0,0,0
9MGL-DQP,188,1,0,1.0,0,0,0,0,0,0,0
9MGL-DQP,192,0,0,1.0,1,0,0,0,0,0,0
9MGL-DQP,268,1,0,1.0,0,0,0,0,0,0,0
GSCT-DGS,10,0,0,1.0,1,0,0,0,0,0,0
GSCT-DGS,24,0,0,1.0,1,0,0,0,0,0,0
GSCT-DGS,74,0,1,1.0,0,0,0,0,0,0,0
GSCT-DGS,99,0,0,1.0,1,0,0,0,0,0,0
GSCT-DGS,190,0,0,1.0,1,0,0,0,0,0,0
GSCT-DGS,193,0,0,1.0,1,0,0,0,0,0,0
GSCB-6YZ,169,1,0,1.0,0,0,0,1,0,0,0
GSCB-6YZ,192,0,0,1.0,1,0,0,0,0,0,0
GSCB-6YZ,199,0,0,1.0,1,0,0,0,0,0,0
L8RP-89F,73,1,0,1.0,0,0,0,0,1,0,0
L8RP-89F,224,0,0,1.0,1,0,0,0,0,0,0
GM21-D15,13,0,0,1.0,1,0,0,0,0,0,0
GM21-D15,169,1,0,1.0,0,0,0,1,0,0,0
GM21-D15,192,0,0,1.0,1,0,0,0,0,0,0
9HRF-HD9,36,1,0,1.0,0,0,0,0,1,0,0
9HRF-HD9,169,1,0,1.0,0,0,0,1,0,0,0
GMT8-WDF,59,1,0,1.0,0,0,0,0,1,0,0
LTQS-1XJ,41,1,0,1.0,0,0,0,0,0,0,0
LTQS-1XJ,46,1,0,1.0,0,0,0,0,0,0,0
LTQS-1XJ,87,1,0,1.0,0,0,0,0,0,0,0
GSCY-P94,80,1,0,1.0,0,0,0,1,0,0,0
GSCY-P94,85,1,0,1.0,0,0,0,1,0,0,0
GSCY-P94,87,1,0,1.0,0,0,0,0,0,0,0
GSCY-P94,130,0,0,1.0,0,0,0,1,0,0,0
GSCY-P94,154,1,0,1.0,0,0,0,1,0,0,0
GSCY-P94,169,1,0,1.0,0,0,0,1,0,0,0
LYHR-RX3,59,1,0,1.0,0,0,0,0,1,0,0
LYHR-RX3,194,0,0,1.0,1,0,0,0,0,0,0
MWXP-T66,32,1,0,1.0,0,0,0,1,0,0,0
MWXP-T66,40,1,0,1.0,0,0,0,0,0,0,0
MWXP-T66,64,0,0,1.0,1,0,0,0,0,0,0
MWXP-T66,87,1,0,1.0,0,0,0,0,0,0,0
MWXP-T66,196,0,0,1.0,1,0,0,0,0,0,0
MWXP-T66,266,1,0,1.0,0,0,1,0,0,0,0
GSC1-N69,14,0,0,1.0,1,0,0,0,0,0,0
GSC1-N69,45,1,0,1.0,0,0,0,0,0,0,0
GSC1-N69,51,1,0,1.0,0,0,0,0,0,0,1
GSC1-N69,87,1,0,1.0,0,0,0,0,0,0,0
GSC1-N69,169,1,0,1.0,0,0,0,1,0,0,0
GSC1-N69,193,0,0,1.0,1,0,0,0,0,0,0
GSCT-Y4F,51,1,0,1.0,0,0,0,0,0,0,1
GSCT-Y4F,170,1,0,1.0,0,0,0,0,0,0,0
GSCT-Y4F,193,0,0,1.0,1,0,0,0,0,0,0
LZP6-NWM,19,0,0,1.0,1,0,0,0,0,0,0
LZP6-NWM,169,1,0,1.0,0,0,0,1,0,0,0
LZP6-NWM,175,0,0,1.0,1,0,0,0,0,0,0
LZP6-NWM,185,0,0,1.0,1,0,0,0,0,0,0
GSCR-JQM,11,0,0,1.0,1,0,0,0,0,0,0
GSCR-JQM,92,0,0,1.0,1,0,0,0,0,0,0
GSCR-JQM,175,0,0,1.0,1,0,0,0,0,0,0
GSCR-JQM,188,1,0,1.0,0,0,0,0,0,0,0
GSCT-VS5,168,0,0,1.0,1,0,0,0,0,0,0
LJL5-5MN,32,1,0,1.0,0,0,0,1,0,0,0
LJL5-5MN,46,1,0,1.0,0,0,0,0,0,0,0
LJL5-5MN,87,1,0,1.0,0,0,0,0,0,0,0
LJL5-5MN,189,0,0,1.0,0,1,0,0,0,0,0
LYWP-DCK,32,1,0,1.0,0,0,0,1,0,0,0
LYWP-DCK,82,1,0,1.0,0,0,0,0,0,0,0
LYWP-DCK,87,1,0,1.0,0,0,0,0,0,0,0
LYWP-DCK,138,0,0,1.0,0,0,0,0,0,0,0
LYWP-DCK,201,1,0,1.0,0,0,0,0,0,0,0
LQR4-Z4L,76,1,0,1.0,0,0,1,0,0,0,0
LQR4-Z4L,128,1,0,1.0,0,0,0,1,0,0,0
LQR4-Z4L,148,1,0,1.0,0,0,0,1,0,0,0
LQR4-Z4L,169,1,0,1.0,0,0,0,1,0,0,0
LQR4-Z4L,175,0,0,1.0,1,0,0,0,0,0,0
LQR4-Z4L,189,0,0,1.0,0,1,0,0,0,0,0
LQR4-Z4L,208,1,1,1.0,0,0,0,0,0,0,0
L13K-6DR,46,1,0,1.0,0,0,0,0,0,0,0
L13K-6DR,87,1,0,1.0,0,0,0,0,0,0,0
L13K-6DR,315,1,0,1.0,0,0,1,0,0,0,0
MGY4-LZC,32,1,0,1.0,0,0,0,1,0,0,0
MGY4-LZC,41,1,0,1.0,0,0,0,0,0,0,0
MGY4-LZC,46,1,0,1.0,0,0,0,0,0,0,0
MGY4-LZC,82,1,0,1.0,0,0,0,0,0,0,0
MGY4-LZC,87,1,0,1.0,0,0,0,0,0,0,0
MGY4-LZC,170,1,0,1.0,0,0,0,0,0,0,0
MGY4-LZC,176,1,0,1.0,0,0,0,1,0,0,0
MGY4-LZC,188,1,0,1.0,0,0,0,0,0,0,0
MGY4-LZC,190,0,0,1.0,1,0,0,0,0,0,0
GMR3-JTR,19,0,0,1.0,1,0,0,0,0,0,0
GMR3-JTR,21,0,0,1.0,1,0,0,0,0,0,0
GMR3-JTR,61,0,0,1.0,1,0,0,0,0,0,0
GMR3-JTR,175,0,0,1.0,1,0,0,0,0,0,0
LZDS-TS4,63,0,0,1.0,1,0,0,0,0,0,0
LZDS-TS4,149,0,0,1.0,1,0,0,0,0,0,0
LZDS-TS4,186,0,0,1.0,1,0,0,0,0,0,0
LZDS-TS4,188,1,0,1.0,0,0,0,0,0,0,0
LZDS-TS4,192,0,0,1.0,1,0,0,0,0,0,0
GSCT-96R,28,0,0,1.0,1,0,0,0,0,0,0
GSCT-96R,168,0,0,1.0,1,0,0,0,0,0,0
GSCT-8RC,46,1,0,1.0,0,0,0,0,0,0,0
GSCT-8RC,87,1,0,1.0,0,0,0,0,0,0,0
LY6H-G86,169,1,0,1.0,0,0,0,1,0,0,0
LY6H-G86,194,0,0,1.0,1,0,0,0,0,0,0
L565-WN5,41,1,0,1.0,0,0,0,0,0,0,0
L565-WN5,46,1,0,1.0,0,0,0,0,0,0,0
L565-WN5,81,1,0,1.0,0,0,1,0,0,0,0
L565-WN5,84,1,0,1.0,0,0,0,1,0,0,0
L565-WN5,87,1,0,1.0,0,0,0,0,0,0,0
L565-WN5,169,1,0,1.0,0,0,0,1,0,0,0
L565-WN5,201,1,0,1.0,0,0,0,0,0,0,0
MHTP-R9Q,45,1,0,1.0,0,0,0,0,0,0,0
MHTP-R9Q,87,1,0,1.0,0,0,0,0,0,0,0
GSCK-FH1,192,0,0,1.0,1,0,0,0,0,0,0
GSCK-FH1,195,0,0,1.0,1,0,0,0,0,0,0
GSCK-FH1,268,1,0,1.0,0,0,0,0,0,0,0
L74G-89P,5,0,0,1.0,1,0,0,0,0,0,0
L74G-89P,32,1,0,1.0,0,0,0,1,0,0,0
L74G-89P,46,1,0,1.0,0,0,0,0,0,0,0
L74G-89P,67,0,0,1.0,1,0,0,0,0,0,0
L74G-89P,87,1,0,1.0,0,0,0,0,0,0,0
L74G-89P,168,0,0,1.0,1,0,0,0,0,0,0
L74G-89P,216,1,0,1.0,0,0,0,0,0,1,0
9VS8-ZRK,32,1,0,1.0,0,0,0,1,0,0,0
9VS8-ZRK,82,1,0,1.0,0,0,0,0,0,0,0
9VS8-ZRK,90,0,0,1.0,1,0,0,0,0,0,0
9VS8-ZRK,175,0,0,1.0,1,0,0,0,0,0,0
9VS8-ZRK,185,0,0,1.0,1,0,0,0,0,0,0
L7MN-F8S,71,1,0,1.0,0,0,1,0,0,0,0
L7MN-F8S,169,1,0,1.0,0,0,0,1,0,0,0
9KDP-N1H,169,1,0,1.0,0,0,0,1,0,0,0
9KDP-N1H,188,1,0,1.0,0,0,0,0,0,0,0
9KDP-N1H,192,0,0,1.0,1,0,0,0,0,0,0
L89P-SSK,46,1,0,1.0,0,0,0,0,0,0,0
L89P-SSK,87,1,0,1.0,0,0,0,0,0,0,0
L89P-SSK,232,1,0,1.0,0,0,0,1,0,0,0
L89P-SSK,249,1,0,1.0,0,0,1,0,0,0,0
L46G-2PX,32,1,0,1.0,0,0,0,1,0,0,0
L46G-2PX,46,1,0,1.0,0,0,0,0,0,0,0
L46G-2PX,79,1,0,1.0,0,0,0,1,0,0,0
L46G-2PX,87,1,0,1.0,0,0,0,0,0,0,0
L46G-2PX,176,1,0,1.0,0,0,0,1,0,0,0
L46G-2PX,224,0,0,1.0,1,0,0,0,0,0,0
GSCY-4FL,188,1,0,1.0,0,0,0,0,0,0,0
GSCY-4FL,192,0,0,1.0,1,0,0,0,0,0,0
GSCR-PNB,69,0,1,1.0,0,0,0,0,0,0,1
GSCR-PNB,191,0,0,1.0,1,0,0,0,0,0,0
GSCY-THT,1,1,0,,0,0,1,0,0,0,0
GSCY-THT,35,1,0,1.0,0,0,1,0,0,0,0
GSCY-THT,332,1,0,1.0,0,0,0,0,0,0,1
LB5V-83S,69,0,1,1.0,0,0,0,0,0,0,1
LB5V-83S,70,0,1,1.0,0,0,0,0,0,0,0
LB5V-83S,121,0,0,1.0,1,0,0,0,0,0,0
LB5V-83S,132,0,0,1.0,0,0,0,0,0,0,0
LB5V-83S,186,0,0,1.0,1,0,0,0,0,0,0
L2YM-5TJ,61,0,0,1.0,1,0,0,0,0,0,0
L2YM-5TJ,175,0,0,1.0,1,0,0,0,0,0,0
GSC1-VD3,10,0,0,1.0,1,0,0,0,0,0,0
GSC1-VD3,49,1,0,1.0,0,0,0,0,0,0,0
GSC1-VD3,87,1,0,1.0,0,0,0,0,0,0,0
LRP2-9JT,16,0,0,1.0,0,1,0,0,0,0,0
LRP2-9JT,36,1,0,1.0,0,0,0,0,1,0,0
LRP2-9JT,82,1,0,1.0,0,0,0,0,0,0,0
LTSJ-TXJ,40,1,0,1.0,0,0,0,0,0,0,0
LTSJ-TXJ,85,1,0,1.0,0,0,0,1,0,0,0
LTSJ-TXJ,87,1,0,1.0,0,0,0,0,0,0,0
LTSJ-TXJ,169,1,0,1.0,0,0,0,1,0,0,0
LTSJ-TXJ,170,1,0,1.0,0,0,0,0,0,0,0
LTSJ-TXJ,188,1,0,1.0,0,0,0,0,0,0,0
LTSJ-TXJ,225,0,0,1.0,0,0,0,0,0,0,0
LTSJ-TXJ,239,1,0,1.0,0,0,1,0,0,0,0
LTGZ-KGF,87,1,0,1.0,0,0,0,0,0,0,0
LTGZ-KGF,196,0,0,1.0,1,0,0,0,0,0,0
LV5X-3GC,193,0,0,1.0,1,0,0,0,0,0,0
LKF1-KRC,61,0,0,1.0,1,0,0,0,0,0,0
LKF1-KRC,73,1,0,1.0,0,0,0,0,1,0,0
LKF1-KRC,105,0,0,1.0,1,0,0,0,0,0,0
LKF1-KRC,175,0,0,1.0,1,0,0,0,0,0,0
LKF1-KRC,215,1,0,1.0,0,0,0,0,1,0,0
K2P1-PYM,12,0,0,1.0,1,0,0,0,0,0,0
K2P1-PYM,201,1,0,1.0,0,0,0,0,0,0,0
KCXM-JF4,19,0,0,1.0,1,0,0,0,0,0,0
KCXM-JF4,175,0,0,1.0,1,0,0,0,0,0,0
GSCT-Z7K,5,0,0,1.0,1,0,0,0,0,0,0
GSCT-Z7K,59,1,0,1.0,0,0,0,0,1,0,0
GSCT-Z7K,168,0,0,1.0,1,0,0,0,0,0,0
G9G7-TS1,87,1,0,1.0,0,0,0,0,0,0,0
G9G7-TS1,194,0,0,1.0,1,0,0,0,0,0,0
G9G7-TS1,198,0,0,1.0,1,0,0,0,0,0,0
L5VL-QPV,32,1,0,1.0,0,0,0,1,0,0,0
L5VL-QPV,46,1,0,1.0,0,0,0,0,0,0,0
L5VL-QPV,87,1,0,1.0,0,0,0,0,0,0,0
99MZ-7L7,32,1,0,1.0,0,0,0,1,0,0,0
99MZ-7L7,46,1,0,1.0,0,0,0,0,0,0,0
99MZ-7L7,87,1,0,1.0,0,0,0,0,0,0,0
L4YZ-Z73,85,1,0,1.0,0,0,0,1,0,0,0
LR5R-WMV,192,0,0,1.0,1,0,0,0,0,0,0
LR5R-WMV,202,1,0,1.0,0,0,1,0,0,0,0
L4DZ-KX6,5,0,0,1.0,1,0,0,0,0,0,0
L4DZ-KX6,32,1,0,1.0,0,0,0,1,0,0,0
L4DZ-KX6,87,1,0,1.0,0,0,0,0,0,0,0
L4DZ-KX6,168,0,0,1.0,1,0,0,0,0,0,0
GSCP-SHW,49,1,0,1.0,0,0,0,0,0,0,0
GSCP-SHW,87,1,0,1.0,0,0,0,0,0,0,0
GSCY-R6S,8,0,0,1.0,1,0,0,0,0,0,0
GSCY-R6S,19,0,0,1.0,1,0,0,0,0,0,0
GSCY-R6S,175,0,0,1.0,1,0,0,0,0,0,0
L7XS-1MZ,41,1,0,1.0,0,0,0,0,0,0,0
L7XS-1MZ,71,1,0,1.0,0,0,1,0,0,0,0
L7XS-1MZ,75,1,0,1.0,0,0,0,0,0,1,0
L7XS-1MZ,87,1,0,1.0,0,0,0,0,0,0,0
L7XS-1MZ,169,1,0,1.0,0,0,0,1,0,0,0
L7XS-1MZ,177,1,0,1.0,0,0,0,0,0,0,0
L7XS-1MZ,216,1,0,1.0,0,0,0,0,0,1,0
GSCR-C55,19,0,0,1.0,1,0,0,0,0,0,0
GSCR-C55,59,1,0,1.0,0,0,0,0,1,0,0
GSCR-C55,61,0,0,1.0,1,0,0,0,0,0,0
GSCR-C55,73,1,0,1.0,0,0,0,0,1,0,0
GSCR-C55,175,0,0,1.0,1,0,0,0,0,0,0
GSCY-S28,19,0,0,1.0,1,0,0,0,0,0,0
GSCY-S28,27,1,0,1.0,0,0,0,0,1,0,0
GSCY-S28,142,1,0,1.0,0,0,0,0,1,0,0
GSCY-S28,175,0,0,1.0,1,0,0,0,0,0,0
GSCY-S28,177,1,0,1.0,0,0,0,0,0,0,0
GSCY-S28,186,0,0,1.0,1,0,0,0,0,0,0
GSCT-WDB,6,0,0,1.0,1,0,0,0,0,0,0
GSCT-WDB,190,0,0,1.0,1,0,0,0,0,0,0
GSCY-8C9,177,1,0,1.0,0,0,0,0,0,0,0
L21Q-LVL,192,0,0,1.0,1,0,0,0,0,0,0
LXS2-Y71,322,1,0,1.0,0,0,0,0,0,0,1
L2KG-NP8,45,1,0,1.0,0,0,0,0,0,0,0
L2KG-NP8,73,1,0,1.0,0,0,0,0,1,0,0
L2KG-NP8,87,1,0,1.0,0,0,0,0,0,0,0
L2KG-NP8,169,1,0,1.0,0,0,0,1,0,0,0
L2KG-NP8,260,1,0,1.0,0,0,1,0,0,0,0
L5BB-5DL,32,1,0,1.0,0,0,0,1,0,0,0
LQ1F-PFX,46,1,0,1.0,0,0,0,0,0,0,0
LQ1F-PFX,87,1,0,1.0,0,0,0,0,0,0,0
LQ1F-PFX,169,1,0,1.0,0,0,0,1,0,0,0
LYBQ-SS4,5,0,0,1.0,1,0,0,0,0,0,0
LYBQ-SS4,168,0,0,1.0,1,0,0,0,0,0,0
L45T-SFP,59,1,0,1.0,0,0,0,0,1,0,0
L45T-SFP,321,1,0,1.0,0,0,0,0,0,0,1
LTMK-YS2,192,0,0,1.0,1,0,0,0,0,0,0
LTMK-YS2,202,1,0,1.0,0,0,1,0,0,0,0
LVD6-SN1,182,1,0,1.0,0,0,1,0,0,0,0
LVD6-SN1,251,1,0,1.0,0,0,0,1,0,0,0
LBCZ-QT7,32,1,0,1.0,0,0,0,1,0,0,0
L7L2-QTL,82,1,0,1.0,0,0,0,0,0,0,0
L84M-CM4,32,1,0,1.0,0,0,0,1,0,0,0
L84M-CM4,41,1,0,1.0,0,0,0,0,0,0,0
L84M-CM4,79,1,0,1.0,0,0,0,1,0,0,0
L84M-CM4,85,1,0,1.0,0,0,0,1,0,0,0
L84M-CM4,87,1,0,1.0,0,0,0,0,0,0,0
GSCT-PY5,32,1,0,1.0,0,0,0,1,0,0,0
GSCT-PY5,46,1,0,1.0,0,0,0,0,0,0,0
GSCT-PY5,85,1,0,1.0,0,0,0,1,0,0,0
GSCT-PY5,87,1,0,1.0,0,0,0,0,0,0,0
GSCT-PY5,169,1,0,1.0,0,0,0,1,0,0,0
G9G2-DC2,59,1,0,1.0,0,0,0,0,1,0,0
LV74-PP5,28,0,0,1.0,1,0,0,0,0,0,0
LV74-PP5,32,1,0,1.0,0,0,0,1,0,0,0
LV74-PP5,40,1,0,1.0,0,0,0,0,0,0,0
LV74-PP5,41,1,0,1.0,0,0,0,0,0,0,0
LV74-PP5,87,1,0,1.0,0,0,0,0,0,0,0
LV74-PP5,168,0,0,1.0,1,0,0,0,0,0,0
LV74-PP5,317,1,0,1.0,0,0,1,0,0,0,0
LK1Q-Y87,168,0,0,1.0,1,0,0,0,0,0,0
LK1Q-Y87,194,0,0,1.0,1,0,0,0,0,0,0
GM23-JB1,212,0,0,1.0,0,0,0,0,0,0,0
GM23-JB1,338,1,0,1.0,0,0,0,0,0,0,1
2993-C2N,7,0,1,1.0,1,0,0,0,0,0,0
2993-C2N,208,1,1,1.0,0,0,0,0,0,0,0
L48H-ZZ4,63,0,0,1.0,1,0,0,0,0,0,0
L48H-ZZ4,186,0,0,1.0,1,0,0,0,0,0,0
GSC2-96B,41,1,0,1.0,0,0,0,0,0,0,0
GSC2-96B,48,1,0,1.0,0,0,0,0,0,0,0
GSC2-96B,87,1,0,1.0,0,0,0,0,0,0,0
9ZMT-JJM,8,0,0,1.0,1,0,0,0,0,0,0
9ZMT-JJM,175,0,0,1.0,1,0,0,0,0,0,0
G9V9-D8T,39,1,0,1.0,0,0,0,0,0,0,0
G9V9-D8T,46,1,0,1.0,0,0,0,0,0,0,0
G9V9-D8T,54,1,0,1.0,0,0,0,0,0,0,1
G9V9-D8T,87,1,0,1.0,0,0,0,0,0,0,0
G9V9-D8T,132,0,0,1.0,0,0,0,0,0,0,0
G9V9-D8T,273,1,0,1.0,0,0,0,0,1,0,0
G9V9-D8T,343,1,0,1.0,0,0,0,0,0,0,1
KHWV-CCD,46,1,0,1.0,0,0,0,0,0,0,0
KHWV-CCD,87,1,0,1.0,0,0,0,0,0,0,0
K8BL-BHQ,87,1,0,1.0,0,0,0,0,0,0,0
K8BL-BHQ,132,0,0,1.0,0,0,0,0,0,0,0
K8BL-BHQ,177,1,0,1.0,0,0,0,0,0,0,0
K8BL-BHQ,188,1,0,1.0,0,0,0,0,0,0,0
K8BL-BHQ,196,0,0,1.0,1,0,0,0,0,0,0
K8BL-BHQ,201,1,0,1.0,0,0,0,0,0,0,0
L4RQ-949,16,0,0,1.0,0,1,0,0,0,0,0
L4RQ-949,87,1,0,1.0,0,0,0,0,0,0,0
L4RQ-949,189,0,0,1.0,0,1,0,0,0,0,0
L18J-31Z,46,1,0,1.0,0,0,0,0,0,0,0
L18J-31Z,87,1,0,1.0,0,0,0,0,0,0,0
KJPN-TM7,193,0,0,1.0,1,0,0,0,0,0,0
KJPN-TM7,262,1,0,1.0,0,0,0,0,0,0,0
KJPN-TM7,317,1,0,1.0,0,0,1,0,0,0,0
LDJM-GHW,50,1,0,1.0,0,0,0,0,0,0,0
LDJM-GHW,59,1,0,1.0,0,0,0,0,1,0,0
LDJM-GHW,82,1,0,1.0,0,0,0,0,0,0,0
LDJM-GHW,87,1,0,1.0,0,0,0,0,0,0,0
GSCY-LTZ,59,1,0,1.0,0,0,0,0,1,0,0
LW6T-RGJ,32,1,0,1.0,0,0,0,1,0,0,0
LW6T-RGJ,85,1,0,1.0,0,0,0,1,0,0,0
LW6T-RGJ,169,1,0,1.0,0,0,0,1,0,0,0
9QWT-JX8,216,1,0,1.0,0,0,0,0,0,1,0
LTX1-GTZ,32,1,0,1.0,0,0,0,1,0,0,0
LTX1-GTZ,46,1,0,1.0,0,0,0,0,0,0,0
LTX1-GTZ,87,1,0,1.0,0,0,0,0,0,0,0
LTX1-GTZ,164,1,0,1.0,0,0,0,0,1,0,0
LTX1-GTZ,207,1,0,1.0,0,0,0,0,0,0,0
LTX1-GTZ,216,1,0,1.0,0,0,0,0,0,1,0
LTX1-GTZ,241,1,0,1.0,0,0,1,0,0,0,0
GSCT-NPT,97,0,0,1.0,1,0,0,0,0,0,0
GSCT-NPT,196,0,0,1.0,1,0,0,0,0,0,0
GSCT-NPT,208,1,1,1.0,0,0,0,0,0,0,0
GSCL-9BM,16,0,0,1.0,0,1,0,0,0,0,0
GSCL-9BM,41,1,0,1.0,0,0,0,0,0,0,0
