PID,category code,subcategory code
GM3N-M61,0,1
GM3S-D9X,1,1
GM3S-D9X,1,5
GM3S-D9X,14,1
GM4X-4P4,3,1
GM6N-TWY,2,1
GM8T-NKP,0,2
GM8T-NKP,4,1
GM8T-TK8,15,1
GM9K-4QM,0,1
GM9K-4QM,1,1
GMC1-G83,2,1
GMF1-2FZ,5,1
GMH1-JX6,13,2
GMLF-XNN,11,1
GMNN-WCW,0,1
GMPD-L77,0,1
GMPD-L77,6,1
GMPD-L77,6,9
GMR1-MG2,7,1
GMSD-HNZ,0,1
GMSD-HNZ,9,1
GMSL-999,0,1
GMSL-999,7,1
GMTG-HXB,1,6
GMTS-67M,0,2
GMTS-67M,6,1
GMTS-67M,16,1
GMV5-D9C,4,1
GMVD-N7F,2,1
GMVF-FYD,1,3
GMVF-FYD,11,1
GMW5-DX6,4,1
GMX8-87M,2,1
GMXK-N4S,9,1
GMYX-YG4,3,2
GMYX-YG4,3,3
GS31-PW6,3,1
GS67-YY3,0,1
GS67-YY3,7,1
GS68-ZJB,1,4
GS68-ZJB,11,1
GS6F-M9G,2,1
GS6S-SRJ,3,1
GS7M-GHB,8,1
GS7M-GHB,8,2
GS8L-FB2,0,1
GS8L-FB2,6,2
GS8L-FB2,10,1
GS96-TL6,2,1
GS9Y-F8Y,3,2
GS9Y-F8Y,3,3
GS9Y-F8Y,8,1
GSD1-BWV,4,1
GSDR-SL7,3,1
GSF2-3XV,1,4
GSF2-987,0,2
GSF2-987,3,1
GSF2-987,3,2
GSF2-987,6,3
GSF2-9HL,0,1
GSF2-HZ1,4,1
GSF2-QXK,8,2
GSF2-ZM9,1,3
GSF2-ZM9,3,2
GSF4-GR4,9,1
GSF6-31L,0,1
GSF6-31L,2,1
GSF6-31L,3,4
GSF6-6ZF,1,1
GSF6-6ZF,3,4
GSF6-8M3,0,2
GSF6-D2K,2,1
GSF6-H17,6,2
GSF6-H17,6,3
GSF7-YW4,6,1
GSF7-YW4,6,2
GSF7-YW4,6,6
GSF7-YW4,6,9
GSF7-YW4,10,1
GSF8-27B,0,1
GSF8-27B,2,1
GSF8-2QP,0,1
GSF8-2QP,1,2
GSF8-35L,0,1
GSF8-3JH,0,2
GSF8-3JH,1,6
GSF8-3K3,6,2
GSF8-3M3,5,1
GSF8-3M3,16,1
GSF8-3M3,17,1
GSF8-3P3,0,2
GSF8-3RW,4,1
GSF8-3RW,4,2
GSF8-3RW,7,1
GSF8-3RW,10,1
GSF8-3ZC,0,1
GSF8-5K9,4,1
GSF8-5WQ,0,1
GSF8-5WQ,0,2
GSF8-5WQ,1,6
GSF8-5WQ,3,5
GSF8-76T,4,1
GSF8-7RP,0,1
GSF8-7RP,6,5
GSF8-7RP,13,1
GSF8-86N,0,1
GSF8-86N,2,1
GSF8-86N,3,4
GSF8-8TT,3,1
GSF8-95Q,11,1
GSF8-98Q,3,2
GSF8-98Q,11,1
GSF8-98W,0,2
GSF8-98W,6,9
GSF8-98W,7,1
GSF8-9WK,6,9
GSF8-9WK,7,1
GSF8-9YW,0,2
GSF8-9YW,2,1
GSF8-9YW,3,1
GSF8-9YY,3,6
GSF8-9YY,4,1
GSF8-C8P,2,1
GSF8-F17,7,1
GSF8-G31,5,1
GSF8-J2H,0,2
GSF8-J2H,16,1
GSF8-LGQ,0,2
GSF8-LGQ,5,1
GSF8-LGQ,6,2
GSF8-M41,0,1
GSF8-M41,0,2
GSF8-M41,3,1
GSF8-MBN,0,2
GSF8-MBN,3,4
GSF8-MD9,0,1
GSF8-MD9,3,5
GSF8-MD9,12,2
GSF8-MFV,1,5
GSF8-MMJ,0,1
GSF8-MMJ,1,1
GSF8-MPD,7,1
GSF8-MPD,10,1
GSF8-MSD,1,6
GSF8-NQ2,7,1
GSF8-NWV,7,1
GSF8-Q51,4,1
GSF8-Q51,6,1
GSF8-Q51,6,9
GSF8-Q51,7,1
GSF8-QL8,6,5
GSF8-QL8,13,1
GSF8-QWW,1,1
GSF8-QWW,1,2
GSF8-R5Q,6,1
GSF8-R5Q,6,9
GSF8-R5Q,7,1
GSF8-RS3,3,6
GSF8-RS3,6,4
GSF8-RS3,12,1
GSF8-RS3,14,1
GSF8-S1D,0,1
GSF8-S1D,2,1
GSF8-S5H,5,1
GSF8-S5H,17,1
GSF8-S5P,3,1
GSF8-S9V,1,5
GSF8-S9V,2,1
GSF8-SFQ,7,1
GSF8-SQ2,0,1
GSF8-SQ2,3,1
GSF8-SQ2,11,1
GSF8-ST3,2,1
GSF8-V1G,3,1
GSF8-V1G,8,1
GSF8-V1G,8,2
GSF8-V1G,8,3
GSF8-WG2,0,2
GSF8-WG2,13,3
GSF8-WJL,14,2
GSF8-WMX,4,1
GSF8-WTV,3,1
GSF8-WTV,12,2
GSF8-XXJ,0,1
GSF8-XXJ,11,1
GSF8-YWP,0,1
GSF8-YWP,1,1
GSF8-YWP,1,2
GSF8-YWP,3,4
GSF8-Z7F,11,1
GSFC-77Z,7,1
GSFC-77Z,13,1
GSFC-9DY,0,1
GSFC-9DY,1,1
GSFC-9DY,2,1
GSFC-9DY,6,6
GSFC-9DY,8,2
GSFC-MP6,0,2
GSFC-MP6,3,1
GSFC-S5B,3,4
GSFC-S5B,3,6
GSFC-WRV,1,6
GSFD-2PJ,1,2
GSFD-7KJ,2,1
GSFD-7KJ,3,4
GSFD-8C4,4,3
GSFD-949,0,1
GSFD-949,3,3
GSFD-949,3,6
GSFD-949,6,2
GSFD-B1C,0,1
GSFD-B1C,1,2
GSFD-D86,0,1
GSFD-D86,13,3
GSFD-HBG,0,1
GSFD-HBG,3,5
GSFD-J7M,3,1
GSFD-K1M,0,1
GSFD-K1M,2,1
GSFD-K39,0,1
GSFD-M5G,0,1
GSFD-M5G,1,3
GSFD-M5G,4,1
GSFD-M5G,11,1
GSFD-MMP,0,1
GSFD-PVY,4,1
GSFD-Q6C,0,1
GSFD-V9Z,2,1
GSFD-XY1,6,7
GSFD-XY1,7,1
GSFD-XY1,15,1
GSFD-YLV,0,2
GSFJ-121,9,1
GSFJ-25Y,1,4
GSFJ-25Y,3,1
GSFJ-25Y,14,1
GSFJ-3XR,4,2
GSFJ-3XR,7,1
GSFJ-4H8,0,1
GSFJ-4H8,3,7
GSFJ-62V,4,1
GSFJ-62V,6,1
GSFJ-62V,6,9
GSFJ-64M,4,1
GSFJ-7X9,0,1
GSFJ-7X9,0,2
GSFJ-7X9,1,6
GSFJ-9CV,6,1
GSFJ-9CV,6,9
GSFJ-9LZ,2,1
GSFJ-CZN,8,1
GSFJ-CZN,8,3
GSFJ-F4H,0,1
GSFJ-F4H,11,1
GSFJ-LLY,0,2
GSFJ-LLY,6,2
GSFJ-LLY,16,1
GSFJ-M5M,1,5
GSFJ-QL8,1,6
GSFJ-RVG,0,1
GSFJ-RVG,7,1
GSFJ-RVG,13,3
GSFJ-RW5,4,1
GSFJ-SBQ,3,3
GSFJ-SBQ,6,2
GSFJ-YJ2,5,1
GSFJ-YJ2,7,1
GSFJ-YJ2,10,1
GSFJ-ZPD,0,2
GSFJ-ZPD,3,2
GSFJ-ZPD,11,1
GSFK-9TK,15,1
GSFK-BNZ,0,1
GSFK-BNZ,6,7
GSFK-BNZ,7,1
GSFK-D2M,4,1
GSFK-DQG,6,2
GSFK-DQG,6,4
GSFK-DQG,11,1
GSFK-JLK,2,1
GSFK-K4H,0,1
GSFK-K4H,1,1
GSFK-K4H,1,6
GSFK-K4H,3,4
GSFK-LKD,0,2
GSFK-LKD,3,2
GSFK-LKD,3,3
GSFK-LKD,6,2
GSFK-LKD,9,1
GSFK-LKD,11,1
GSFK-RY5,2,1
GSFK-T83,6,7
GSFK-T83,7,1
GSFK-Y6T,2,1
GSFK-Z11,6,1
GSFK-Z11,6,2
GSFK-Z11,6,4
GSFK-Z11,6,9
GSFN-1RV,2,1
GSFN-1TZ,0,1
GSFN-1TZ,2,1
GSFN-1VS,0,2
GSFN-1VS,3,4
GSFN-1VS,11,1
GSFN-51T,7,1
GSFN-583,4,1
GSFN-P5W,2,1
GSFN-PHT,2,1
GSFN-RYP,0,1
GSFN-RYP,5,1
GSFN-RYP,14,1
GSFN-Y29,0,1
GSFP-NVB,0,1
GSFV-1JC,3,1
GSFV-1JC,3,2
GSFV-4RD,9,1
GSFV-8VT,0,1
GSFV-8VT,0,2
GSFV-8VT,3,2
GSFV-8VT,13,3
GSFV-B3S,0,1
GSFV-B3S,3,4
GSFV-CZP,2,1
GSFV-CZP,9,1
GSFV-DN3,0,1
GSFV-DN3,3,2
GSFV-DN3,3,3
GSFV-DN3,3,4
GSFV-DN3,11,1
GSFV-FZ4,6,1
GSFV-FZ4,6,9
GSFV-K9J,0,1
GSFV-K9J,0,2
GSFV-K9J,1,1
GSFV-K9J,1,2
GSFV-LZG,0,1
GSFV-LZG,7,1
GSFV-LZG,8,2
GSFV-NGM,4,2
GSFV-NGM,6,2
GSFV-NVM,0,1
GSFV-NVM,7,1
GSFV-S3B,1,1
GSFV-S3B,1,5
GSFV-S3B,3,1
GSFV-S89,8,1
GSFV-SN6,3,1
GSFV-SN6,3,2
GSFV-XD4,3,4
GSFV-Y1M,0,1
GSFV-YMT,0,2
GSFV-YMT,12,2
GSFV-YN4,0,2
GSFV-Z62,2,1
GSFV-Z62,3,1
GSFV-Z62,6,9
GSFV-Z62,7,1
GSFV-ZFS,0,1
GSFV-ZFS,7,1
GSFW-2Q1,0,1
GSFW-2Q1,1,6
GSFW-2Q1,6,2
GSFW-CWQ,2,1
GSFW-CWQ,11,1
GSFW-FHP,0,1
GSFW-FHP,11,1
GSFW-RKN,4,1
GSFW-RKN,4,2
GSFW-RKN,6,1
GSFW-RKN,6,2
GSFW-RKN,6,9
GSFW-RKN,7,1
GSFW-V93,0,2
GSFW-Z8R,0,1
GSFX-63D,1,1
GSFX-C79,0,1
GSFX-C79,2,1
GSFX-C79,3,5
GSFX-C79,10,2
GSFX-D6H,4,1
GSFZ-134,4,1
GSFZ-1D9,0,1
GSFZ-1D9,3,2
GSFZ-1JJ,4,1
GSFZ-1RP,4,1
GSFZ-1WP,2,1
GSFZ-2FC,4,1
GSFZ-4GB,7,1
GSFZ-4RW,0,1
GSFZ-4RW,2,1
GSFZ-B2Y,0,1
GSFZ-BBD,4,1
GSFZ-BR7,4,1
GSFZ-D2B,4,1
GSFZ-D2B,4,2
GSFZ-D2B,16,1
GSFZ-D44,1,1
GSFZ-D44,2,1
GSFZ-JVJ,3,1
GSFZ-JVJ,3,2
GSFZ-K63,1,1
GSFZ-KDV,1,4
GSFZ-LK4,6,2
GSFZ-LK4,11,1
GSFZ-LVJ,0,1
GSFZ-LVJ,5,1
GSFZ-LVJ,11,1
GSFZ-NJJ,7,1
GSFZ-P5B,0,1
GSFZ-P5B,1,4
GSFZ-PCN,0,1
GSFZ-PCN,1,2
GSFZ-PCN,3,1
GSFZ-PCP,1,1
GSFZ-PCP,5,2
GSFZ-PQX,1,4
GSFZ-R8F,1,4
GSFZ-R95,0,1
GSFZ-R95,0,2
GSFZ-R95,1,1
GSFZ-R95,1,2
GSFZ-R95,3,2
GSFZ-WFY,3,1
GSFZ-WFY,6,1
GSFZ-WFY,7,1
GSFZ-WFY,8,1
GSFZ-WFY,10,1
GSFZ-X86,0,1
GSFZ-X86,2,1
GSFZ-XJF,0,1
GSFZ-XJF,2,1
GSFZ-ZFQ,0,2
GSFZ-ZP2,8,1
GSHT-QZY,0,1
GSHT-QZY,6,1
GSHT-QZY,6,9
GSJ7-1KC,0,1
GSJ7-1KC,2,1
GSJ7-8D2,5,1
GSJ7-CDL,0,2
GSJ7-CZ2,1,1
GSJ7-FG8,4,1
GSJ7-FG8,4,2
GSJW-4PP,2,1
GSJW-MSC,6,4
GSJW-QJ9,4,1
GSJW-STJ,6,1
GSJW-STJ,6,9
GSJW-STJ,10,1
GSN5-128,2,1
GSN5-1P7,6,2
GSN5-1P7,6,6
GSN5-B7V,1,1
GSN5-GPH,0,1
GSN5-GPH,6,2
GSN5-GPH,6,3
GSN5-GPH,8,2
GSN5-T91,7,1
GSN5-T91,10,1
GSN6-3ZR,0,2
GSN6-3ZR,6,1
GSN6-3ZR,6,9
GSN6-3ZR,13,1
GSN6-4R2,0,1
GSN6-4R2,2,1
GSN6-4Y3,11,1
GSN6-7Z6,4,3
GSN6-91X,0,1
GSN6-91X,2,1
GSN6-M2N,1,5
GSN6-MK9,8,1
GSN6-QM9,4,1
GSN6-QM9,16,1
GSN6-SBT,3,1
GSN8-3W4,0,1
GSN8-3W4,1,1
GSN8-4Z1,0,2
GSN8-4Z1,11,1
GSN8-68T,6,2
GSN8-68T,6,3
GSN8-6QW,0,2
GSN8-6QW,3,1
GSN8-6QW,6,9
GSN8-7QP,3,4
GSN8-8WK,0,1
GSN8-8WK,16,1
GSN8-97T,1,4
GSN8-97T,1,6
GSN8-9Y5,7,1
GSN8-BTB,0,2
GSN8-CV1,0,2
GSN8-CV1,3,2
GSN8-CV1,11,1
GSN8-D33,0,1
GSN8-D33,2,1
GSN8-DMX,0,2
GSN8-DMX,6,9
GSN8-DMX,13,1
GSN8-FV7,11,1
GSN8-G55,2,1
GSN8-HJK,1,4
GSN8-HJK,11,1
GSN8-HQK,0,1
GSN8-JYF,7,1
GSN8-JYF,10,1
GSN8-L6Q,13,2
GSN8-L6Q,14,1
GSN8-MSP,4,1
GSN8-NJ2,4,1
GSN8-PX3,16,1
GSN8-RVP,0,1
GSN8-RVP,0,2
GSN8-RVP,3,1
GSN8-RVP,3,4
GSN8-RYK,0,1
GSN8-RYK,6,1
GSN8-RYK,6,9
GSN8-RYK,13,2
GSN8-S4K,3,2
GSN8-VV5,6,1
GSN8-VV5,6,9
GSN8-VYY,0,1
GSN8-VYY,2,1
GSN8-W14,0,2
GSN8-W14,3,1
GSN8-W14,11,1
GSN8-W9M,0,1
GSN8-W9M,1,1
GSN8-W9M,2,1
GSN8-W9M,12,2
GSN8-WJF,1,1
GSN8-WJF,1,5
GSN8-WJF,3,1
GSN8-WQG,0,1
GSN8-WQG,1,2
GSN8-WQG,2,1
GSN8-YQC,0,1
GSN8-YQC,3,4
GSN8-YZP,4,1
GSN8-Z5K,4,1
GSNC-244,15,1
GSNC-56T,0,1
GSNC-6H8,0,2
GSNC-6H8,14,1
GSNC-J9W,3,1
GSNC-JQX,2,1
GSNC-JS7,0,1
GSNC-KQT,0,2
GSNC-KQT,6,9
GSNC-KQT,7,1
GSNC-NM6,5,1
GSNC-NVV,0,1
GSNC-NVV,4,1
GSNC-P6L,5,1
GSNC-R2Q,1,2
GSNC-R2Q,2,1
GSNC-X42,0,2
GSNC-X42,3,2
GSNC-X42,5,1
GSNC-Y7S,0,1
GSNC-Y7S,4,1
GSNC-Y7S,6,1
GSNC-Y7S,6,9
GSNC-Y7S,7,1
GSNC-YLR,0,1
GSNC-YLR,0,2
GSND-1L6,7,1
GSND-2W5,0,1
GSND-2W5,11,1
GSND-3L8,0,1
GSND-3L8,1,1
GSND-3L8,3,1
GSND-3L8,6,1
GSND-3L8,6,9
GSND-4Z8,4,1
GSND-739,3,2
GSND-73R,1,3
GSND-9JB,6,1
GSND-9JB,6,9
GSND-DSJ,0,2
GSND-DSJ,11,1
GSND-FDQ,8,1
GSND-FDQ,8,3
GSND-G2Z,0,2
GSND-G2Z,3,2
GSND-HBV,0,2
GSND-HBV,1,6
GSND-HYV,8,3
GSND-J7D,3,6
GSND-KLK,3,3
GSND-LXV,0,1
GSND-LXV,2,1
GSND-NPC,0,1
GSND-NPC,3,2
GSND-NPC,3,3
GSND-PGZ,4,1
GSND-PZB,6,7
GSND-QBV,3,1
GSND-QBV,12,2
GSND-R4W,3,4
GSND-R6V,6,5
GSND-R6V,10,1
GSND-RPK,0,1
GSND-SK2,0,2
GSND-SK2,3,2
GSND-SK2,3,3
GSND-T1S,5,1
GSND-TMK,0,1
GSND-TMK,6,5
GSND-YMK,1,1
GSND-YMK,3,6
GSND-YY4,11,1
GSND-ZSM,4,1
GSNF-2NP,16,1
GSNF-HN8,2,1
GSNF-HZG,0,2
GSNF-HZG,3,6
GSNF-HZG,4,1
GSNJ-1MC,0,2
GSNJ-5YP,8,1
GSNJ-5YP,8,2
GSNJ-7MT,2,1
GSNJ-92Y,0,1
GSNJ-92Y,6,1
GSNJ-92Y,6,9
GSNJ-98Y,0,2
GSNJ-98Y,11,1
GSNJ-CQQ,3,6
GSNJ-CQQ,4,1
GSNJ-CQQ,6,1
GSNJ-CQQ,6,9
GSNJ-CQQ,7,1
GSNJ-D1D,0,1
GSNJ-DF2,0,1
GSNJ-DF2,1,3
GSNJ-F7D,1,6
GSNJ-HVH,0,1
GSNJ-HVH,5,1
GSNJ-L3M,0,2
GSNJ-L3M,12,2
GSNJ-LM8,0,1
GSNJ-LM8,0,2
GSNJ-MC9,0,1
GSNJ-MC9,2,1
GSNJ-S58,4,1
GSNJ-THX,0,1
GSNJ-THX,0,2
GSNJ-THX,3,2
GSNJ-VCK,6,5
GSNJ-VCK,9,1
GSNJ-WK9,4,1
GSNJ-Y64,0,1
GSNJ-Y64,6,4
GSNN-12Y,0,2
GSNN-12Y,11,1
GSNN-RBS,2,1
GSNN-TXV,6,8
GSNN-Y2Q,6,2
GSNN-Y2Q,6,4
GSNN-Y2Q,10,1
GSNN-Y2Q,16,1
GSNP-R3P,13,1
GSNR-419,0,1
GSNR-419,1,1
GSNR-419,1,3
GSNR-419,1,5
GSNR-9RT,3,3
GSNR-9RT,3,6
GSNR-Q7H,0,1
GSNV-7K1,2,1
GSNV-8R4,8,1
GSNV-MP5,13,2
GSNV-VY4,5,1
GSNV-VY4,11,1
GSNV-WKN,4,1
GSNV-WR2,8,2
GSNV-WYB,0,1
GSNV-WYB,13,2
GSNV-Y2M,0,1
GSNV-Y2M,2,1
GSNX-2ZS,7,1
GSNZ-156,4,1
GSNZ-235,0,1
GSNZ-235,11,1
GSNZ-3SZ,9,1
GSNZ-4RG,5,1
GSNZ-65L,2,1
GSNZ-81R,12,2
GSNZ-845,11,1
GSNZ-8DX,15,1
GSNZ-8WG,3,2
GSNZ-8WP,0,2
GSNZ-8WP,15,1
GSNZ-B7L,16,1
GSNZ-BLM,16,1
GSNZ-BP7,13,1
GSNZ-D66,4,1
GSNZ-FT5,5,2
GSNZ-FT5,14,2
GSNZ-HD5,0,1
GSNZ-HD5,3,3
GSNZ-HD5,8,1
GSNZ-J1B,0,1
GSNZ-J41,1,1
GSNZ-J41,3,2
GSNZ-J41,3,3
GSNZ-J44,0,2
GSNZ-J44,3,1
GSNZ-J44,3,2
GSNZ-JHD,0,1
GSNZ-KPZ,0,1
GSNZ-KPZ,1,3
GSNZ-KPZ,3,1
GSNZ-KPZ,3,2
GSNZ-L73,0,1
GSNZ-L73,3,3
GSNZ-LTG,2,1
GSNZ-N8F,4,1
GSNZ-PHH,15,1
GSNZ-PVM,3,3
GSNZ-PZ8,0,1
GSNZ-PZ8,2,1
GSNZ-PZ8,3,4
GSNZ-Q8D,6,1
GSNZ-Q8D,6,2
GSNZ-Q8D,7,1
GSNZ-V3Y,3,1
GSNZ-V6W,13,1
GSNZ-V6W,14,2
GSNZ-XBT,7,1
GSNZ-XBT,17,1
GSNZ-XCS,0,1
GSNZ-XCS,0,2
GSNZ-XCS,1,2
GSNZ-XCS,1,3
GSNZ-XCS,7,1
GSNZ-XLV,6,2
GSNZ-XLV,6,3
GSNZ-XRD,0,1
GSNZ-XRD,4,1
GSSJ-FMP,6,7
GSSJ-FMP,7,1
GSSJ-FMP,8,3
GSSJ-FMP,13,4
GSXL-8FL,0,1
GSXL-8FL,2,1
GSXL-8ST,8,2
GSXL-DGM,11,1
GSXV-MRT,0,2
GSXV-MRT,6,2
GSXV-MRT,6,3
GSXV-MRT,17,1
GSZ6-WRK,3,4
GSZ6-WRK,5,1
K245-8WW,1,1
K2W5-PZ7,1,6
K2Y2-CXG,0,1
K2Y2-CXG,6,9
K2Y2-CXG,8,1
K46V-KRW,6,2
K4NM-YNJ,8,2
K4NM-YNJ,8,3
K4R4-33D,4,1
K4R4-33D,6,2
K4R4-33D,7,1
K817-M4N,0,1
K817-M4N,6,3
K8CP-7QL,0,2
K8CP-7QL,3,2
K8CP-7QL,11,1
K8FD-7Z3,0,1
K8FD-7Z3,6,1
K8FD-7Z3,6,7
K8FD-7Z3,6,9
K8T7-ZSK,8,2
K8T7-ZSK,15,1
KC83-P5F,5,1
KC83-P5F,6,4
KC9V-CVD,1,6
KDMC-GSH,0,1
KDMC-GSH,2,1
KFTB-4SM,1,1
KG8R-K82,0,1
KG8R-K82,1,1
KG8R-K82,2,1
KGCT-KCT,2,1
KHVJ-R8G,0,1
KL2P-W3B,0,2
KLM8-ZVS,0,1
KLM8-ZVS,6,2
KNVD-FVG,7,1
KNVD-FVG,10,1
KNVD-FVG,14,1
KNYV-GQ4,0,1
KNYV-GQ4,6,2
KVGZ-1G8,2,1
KWCR-7LT,8,1
KWD6-7SV,11,1
KWDK-5BP,0,2
KWDK-5BP,1,2
KWDK-5BP,1,6
KZMB-X62,0,2
KZMB-X62,3,1
KZMB-X62,12,1
KZMT-BYN,0,1
KZMT-BYN,0,2
KZMT-BYN,3,2
L157-TFY,2,1
L15D-17F,0,1
L15D-17F,2,1
L15D-17F,10,1
L19L-7KB,0,1
L19L-7KB,1,2
L19Y-TCW,1,1
L19Y-TCW,2,1
L1BW-N6F,11,1
L1C2-PWL,0,1
L1C2-PWL,1,1
L1FB-5G6,1,6
L1FB-5G6,2,1
L1FN-MJK,0,2
L1FN-MJK,3,4
L1FN-MJK,10,1
L1FQ-46V,5,1
L1HY-M6V,0,1
L1HY-M6V,3,6
L1HY-M6V,11,1
L1L2-PL5,0,1
L1L2-PL5,6,9
L1LV-T6N,6,1
L1LV-T6N,6,9
L1MK-PDJ,0,1
L1MK-PDJ,0,2
L1PJ-TTS,12,2
L1PK-GHC,0,1
L1PK-GHC,2,1
L1QN-3DY,3,5
L1QN-M2T,0,1
L1QN-M2T,1,1
L1QN-M2T,1,2
L1QN-M2T,3,2
L1QN-M2T,3,4
L1RT-696,0,1
L1RT-696,1,1
L1S9-X7R,0,2
L1S9-X7R,12,2
L1TL-GYZ,5,2
L1V2-NY1,1,4
L1V2-NY1,11,1
L1WC-CJ4,0,2
L1WC-CJ4,11,1
L1XW-T57,6,2
L1Y1-3Q5,0,1
L1Y1-3Q5,4,1
L1Y1-3Q5,6,1
L1Y1-3Q5,6,9
L1Y1-3Q5,7,1
L1Y8-TS2,1,1
L1YZ-6B4,3,1
L1Z2-P15,0,1
L1Z2-P15,0,2
L1Z2-P15,3,4
L1Z2-P15,3,6
L1Z2-P15,6,1
L1Z2-P15,6,6
L1Z2-P15,6,9
L1Z2-P15,7,1
L1Z2-P15,10,1
L221-PBG,0,1
L221-PBG,1,2
L22B-2R7,15,1
L22B-2TW,0,2
L22B-2TW,3,6
L25S-D38,0,1
L25S-D38,2,1
L298-NYF,4,1
L29M-7KR,13,1
L29Y-9HF,10,1
L2BK-7ZD,0,1
L2BK-7ZD,1,1
L2BW-GFD,3,4
L2F1-DYV,7,1
L2H2-9GS,1,3
L2H2-9GS,1,6
L2H2-9GS,3,5
L2HZ-P7B,5,1
L2HZ-P7B,17,1
L2KG-P7H,0,1
L2MT-YCD,2,1
L2MV-V5V,0,1
L2MV-V5V,0,2
L2MV-V5V,13,3
L2QH-HH4,0,2
L2TB-BJB,1,3
L2TB-BJB,11,1
L2XN-VSF,3,1
L2XN-VSF,6,2
L2Y2-X4Q,7,1
L2Y6-RN1,3,1
L2YM-N91,1,1
L2ZJ-F2V,2,1
L2ZJ-F2V,3,1
L2ZJ-F2V,6,1
L2ZJ-F2V,6,7
L2ZJ-F2V,6,9
L2ZJ-F2V,7,1
L2ZJ-F2V,10,1
L3FW-DYW,0,1
L3FW-DYW,7,1
L3FW-DYW,13,2
L41J-RSM,8,1
L44G-PKQ,4,1
L44G-PKQ,6,1
L44G-PKQ,7,1
L4G1-WWM,10,1
L4ST-HMR,6,1
L4ST-HMR,6,9
L4TM-746,3,1
L51H-4B4,16,1
L51H-C53,14,2
L566-W4Y,0,1
L566-W4Y,3,6
L566-W4Y,6,5
L566-W4Y,7,1
L566-W4Y,13,1
L5BN-2GB,16,1
L5BV-GJZ,5,2
L5DG-RDF,0,1
L5DG-RDF,3,2
L5G5-5L4,3,3
L5G5-5L4,6,2
L5GC-M2M,0,1
L5GC-M2M,11,1
L5GK-JMC,0,2
L5GK-JMC,2,1
L5GK-JMC,6,1
L5GK-JMC,7,1
L5JS-YQF,0,1
L5JS-YQF,11,1
L5K5-MD4,0,1
L5K5-MD4,11,1
L5L9-2PH,0,1
L5L9-2PH,1,5
L5L9-2PH,3,5
L5LF-TQ7,3,2
L5P8-XNL,6,2
L5P8-XNL,11,1
L5V9-QRR,3,1
L5VN-MDT,1,6
L5VN-MDT,3,1
L5VQ-S4Z,11,1
L5Y7-1N1,6,3
L5Y7-1N1,10,1
L5YD-5J3,11,1
L5YR-3K2,9,1
L5YV-87T,0,1
L5YV-87T,2,1
L5Z9-97W,15,1
L5ZV-BV6,1,1
L5ZV-BV6,1,2
L5ZY-B5P,1,4
L63Y-6X8,3,4
L63Y-6X8,5,1
L63Y-6X8,7,1
L67Q-Q37,0,1
L67Q-Q37,3,2
L694-8NP,3,2
L694-8NP,11,1
L6BF-6J7,6,1
L6BF-6J7,6,9
L6F3-45L,0,1
L6F3-45L,3,3
L6HJ-1DZ,3,1
L6HJ-1DZ,12,2
L6KL-V17,6,2
L6KL-V17,16,1
L6LX-L1B,0,2
L6LX-L1B,3,4
L6PJ-NNL,0,1
L6PJ-NNL,0,2
L6PJ-NNL,3,2
L6PJ-NNL,3,3
L6PQ-3MG,15,1
L6PQ-3MG,18,1
L6QD-VL3,6,1
L6QD-VL3,6,5
L6QD-VL3,6,9
L6QD-VL3,8,2
L6YD-H39,6,6
L6YD-H39,10,1
L6ZP-LR2,7,1
L73C-FXX,0,1
L7LJ-JJG,7,1
L7N6-XM4,0,1
L7N6-XM4,1,5
L7N6-XM4,12,1
L7N6-XM4,12,2
L7N7-K67,10,1
L83C-5Q8,1,1
L83C-5Q8,1,2
L8RC-M2F,1,4
L8TB-NMZ,1,1
L8TB-NMZ,1,5
L8VX-QSK,0,1
L8VX-QSK,1,1
LB2F-H4T,2,1
LB31-R76,0,1
LB5C-983,11,1
LB5N-7C4,0,1
LB5N-7C4,4,1
LB6C-BXD,3,7
LB72-1QC,1,1
LB72-1QC,1,2
LB72-1QC,1,5
LB7T-DKV,4,1
LB7T-DKV,16,1
LB86-ZZZ,1,6
LBC3-XL8,0,1
LBC3-XL8,1,1
LBCD-MV2,0,1
LBCD-MV2,2,1
LBDC-Y21,1,5
LBDC-Y21,3,1
LBDL-3BG,4,1
LBFQ-YV5,11,1
LBGF-CJV,0,1
LBGF-CJV,6,2
LBJB-ZNK,1,6
LBJB-ZNK,7,1
LBJB-ZNK,10,1
LBJV-J39,8,1
LBLG-TP1,4,1
LBLW-R81,0,2
LBLW-R81,3,4
LBP3-5C6,1,6
LBP3-5C6,3,1
LBP3-5C6,3,2
LBQV-SDJ,6,1
LBQV-SDJ,6,9
LBR5-91C,7,1
LBR5-91C,13,1
LBRN-W7L,0,1
LBRN-W7L,1,1
LBRN-W7L,1,2
LBSN-LZ6,14,1
LBT3-G2X,3,4
LBT3-G2X,17,1
LBTT-25R,0,1
LBTT-25R,2,1
LBVQ-VBC,2,1
LBY5-PVW,1,6
LBY5-PVW,3,2
LBYR-QKY,1,1
LBYS-RFK,3,2
LCCF-W6S,6,1
LCCF-W6S,6,9
LCMG-QYM,11,1
LCY3-PJP,7,1
LD1B-D8S,2,1
LD23-Z5C,7,1
LD39-L7G,0,1
LD39-L7G,17,1
LD56-QYF,1,2
